point_id,landslide_id,x,y,pt_elev,pt_slope,pt_lith,area_m2,z_min,z_max,relief_m
4747,4747,422284,2758053.25,406,23.31822777,二叠系童子岩组,1079.143866,374,406,32
4748,4748,409409,2758065.75,299,23.77129936,燕山中期二长花岗岩,2416.358465,281,299,18
4749,4749,415784,2758003.25,273,7.641405106,元古界楼子坝组,2447.187701,228,273,45
4750,4750,411921.5,2758090.75,301,17.432621,燕山中期二长花岗岩,1505.933029,289,301,12
4751,4751,431621.5,2758090.75,538,13.24475098,燕山中期二长花岗岩,817.7860358,532,538,6
4752,4752,420471.5,2758090.75,320,23.94466972,二叠系翠屏山组,1758.054397,275,320,45
4753,4753,423634,2758090.75,323,33.53329849,二叠系童子岩组,541.6464082,314,323,9
4754,4754,411221.5,2758053.25,316,21.26108742,燕山中期二长花岗岩,1885.562517,287,316,29
4755,4755,428871.5,2758090.75,640,7.428549767,燕山中期二长花岗岩,498.9059729,638,640,2
4756,4756,432871.5,2758103.25,524,19.25354195,燕山中期二长花岗岩,1286.850224,506,524,18
4757,4757,402696.5,2758090.75,249,35.68034744,元古界楼子坝组,3535.438907,213,249,36
4758,4758,434459,2758078.25,524,24.48508453,加里东期二长花岗岩,789.7837583,517,524,7
4759,4759,402709,2758103.25,257,35.00300217,元古界楼子坝组,2271.603542,205,257,52
4760,4760,413909,2758103.25,240,15.58519554,燕山中期二长花岗岩,322.0348179,240,240,0
4761,4761,413796.5,2758040.75,237,21.26108742,燕山中期二长花岗岩,2125.756823,218,237,19
4762,4762,422509,2758103.25,496,9.664408684,二叠系童子岩组,502.0117164,485,496,11
4763,4763,429259,2758103.25,684,20.84626579,燕山中期二长花岗岩,1843.301737,644,684,40
4764,4764,411309,2758090.75,331,15.21789551,燕山中期二长花岗岩,907.4124703,315,331,16
4765,4765,414709,2758053.25,263,20.36564255,元古界楼子坝组,3425.688294,238,263,25
4766,4766,421121.5,2758115.75,384,30.73752594,二叠系童子岩组,1277.999733,349,384,35
4767,4767,425021.5,2758115.75,458,19.52872849,二叠系文笔山组,6686.973105,427,458,31
4768,4768,434121.5,2758115.75,561,18.58031464,加里东期二长花岗岩,2835.768667,550,561,11
4769,4769,414821.5,2758103.25,260,22.80558205,元古界楼子坝组,1219.493687,250,260,10
4770,4770,411259,2758090.75,315,25.7666378,燕山中期二长花岗岩,1847.442442,268,315,47
4771,4771,410859,2758128.25,246,26.61996269,燕山中期二长花岗岩,2066.845421,226,246,20
4772,4772,413946.5,2758128.25,240,19.52872849,燕山中期二长花岗岩,231.2514103,237,240,3
4773,4773,418021.5,2758128.25,258,7.428549767,侏罗系藩坑组,547.0414621,257,258,1
4774,4774,414934,2758028.25,276,2.290610075,元古界楼子坝组,3344.62403,231,276,45
4775,4775,423321.5,2758128.25,339,30.39953613,二叠系童子岩组,1886.595901,306,339,33
4776,4776,411734,2758140.75,326,16.61135101,燕山中期二长花岗岩,3666.892088,297,326,29
4777,4777,433696.5,2758090.75,596,18.86838341,加里东期二长花岗岩,3204.844069,572,596,24
4778,4778,415009,2758078.25,262,30.73752594,元古界楼子坝组,5323.757874,221,262,41
4779,4779,407796.5,2758140.75,445,27.12379074,燕山中期二长花岗岩,1750.939297,428,445,17
4780,4780,432909,2758140.75,533,5.878250122,燕山中期二长花岗岩,829.3629058,529,533,4
4781,4781,421434,2758128.25,320,22.58402252,二叠系童子岩组,880.724091,310,320,10
4782,4782,415821.5,2758128.25,229,26.56505203,元古界楼子坝组,1044.55731,216,229,13
4783,4783,412096.5,2758153.25,325,21.61506844,燕山中期二长花岗岩,6492.034587,223,325,102
4784,4784,416684,2758153.25,222,9.090276718,白垩系沙县组,398.2187413,222,222,0
4785,4785,432271.5,2758140.75,512,15.81191254,燕山中期二长花岗岩,959.0743255,508,512,4
4786,4786,431509,2758153.25,567,13.58568001,燕山中期二长花岗岩,4037.321087,537,567,30
4787,4787,414071.5,2758115.75,249,24.28587532,燕山中期二长花岗岩,2411.699155,236,249,13
4788,4788,410784,2758165.75,259,12.86965275,燕山中期二长花岗岩,2130.843387,230,259,29
4789,4789,421521.5,2758165.75,333,18.27071571,二叠系童子岩组,836.3773762,319,333,14
4790,4790,420484,2758153.25,330,25.94852829,二叠系翠屏山组,2975.230287,285,330,45
4791,4791,425084,2758165.75,451,31.4071331,二叠系文笔山组,1708.945316,421,451,30
4792,4792,419346.5,2758090.75,419,21.89988136,侏罗系下村组,892.2281029,375,419,44
4793,4793,419871.5,2758165.75,274,27.98676682,二叠系翠屏山组,175.2341269,274,274,0
4794,4794,414859,2758153.25,244,13.89521408,元古界楼子坝组,2682.612154,223,244,21
4795,4795,412309,2758165.75,321,24.85590172,燕山中期二长花岗岩,5080.527022,239,321,82
4796,4796,416334,2758165.75,220,18.0340271,白垩系沙县组,233.242671,215,220,5
4797,4797,412784,2758165.75,230,18.77803421,燕山中期二长花岗岩,1866.963046,225,230,5
4798,4798,409734,2758165.75,288,25.26810455,燕山中期二长花岗岩,406.2466021,283,288,5
4799,4799,417946.5,2758178.25,276,11.11526108,侏罗系藩坑组,1004.685126,267,276,9
4800,4800,409284,2758178.25,296,18.86838341,燕山中期二长花岗岩,260.0705748,296,296,0
4801,4801,415046.5,2758178.25,226,19.64307594,元古界楼子坝组,1269.092473,218,226,8
4802,4802,422546.5,2758165.75,490,23.31822777,二叠系童子岩组,1443.079777,466,490,24
4803,4803,417596.5,2758190.75,279,21.71472931,侏罗系藩坑组,333.2026015,274,279,5
4804,4804,424909,2758165.75,449,21.65251732,二叠系文笔山组,574.6246105,441,449,8
4805,4805,420334,2758190.75,297,25.68944168,二叠系翠屏山组,920.866237,271,297,26
4806,4806,423321.5,2758190.75,349,30.97779465,二叠系童子岩组,893.4273689,314,349,35
4807,4807,418271.5,2758178.25,271,17.432621,侏罗系藩坑组,454.5963339,266,271,5
4808,4808,416334,2758190.75,221,16.18126869,白垩系沙县组,207.034624,221,221,0
4809,4809,417646.5,2758190.75,271,23.31822777,侏罗系藩坑组,1659.601596,242,271,29
4810,4810,432921.5,2758165.75,528,16.39803696,燕山中期二长花岗岩,470.1564968,518,528,10
4811,4811,426646.5,2758178.25,434,14.30291462,元古界楼子坝组,893.9228433,428,434,6
4812,4812,433071.5,2758178.25,536,14.61543083,燕山中期二长花岗岩,448.7975126,532,536,4
4813,4813,407384,2758190.75,487,30.82980537,燕山中期二长花岗岩,1874.386638,424,487,63
4814,4814,416296.5,2758190.75,211,11.44674683,元古界楼子坝组,438.9942056,209,211,2
4815,4815,416321.5,2758190.75,217,16.25391769,白垩系沙县组,185.2396625,217,217,0
4816,4816,416509,2758203.25,228,17.87400818,白垩系沙县组,1372.626612,221,228,7
4817,4817,414671.5,2758203.25,263,12.38254929,元古界楼子坝组,1926.560007,240,263,23
4818,4818,411759,2758190.75,335,18.0340271,燕山中期二长花岗岩,993.921353,317,335,18
4819,4819,433584,2758203.25,585,1.620137453,加里东期二长花岗岩,403.777442,584,585,1
4820,4820,417009,2758203.25,246,16.55833817,白垩系沙县组,395.8570412,246,246,0
4821,4821,414834,2758190.75,240,15.68014145,元古界楼子坝组,787.5199589,234,240,6
4822,4822,432296.5,2758215.75,522,21.22267342,燕山中期二长花岗岩,250.4921739,516,522,6
4823,4823,411321.5,2758165.75,314,26.88280678,燕山中期二长花岗岩,1670.459216,295,314,19
4824,4824,411071.5,2758215.75,280,25.09846497,燕山中期二长花岗岩,1830.863229,246,280,34
4825,4825,413696.5,2758140.75,235,12.38254929,燕山中期二长花岗岩,2262.915914,203,235,32
4826,4826,412859,2758228.25,244,19.25354195,燕山中期二长花岗岩,548.9866715,236,244,8
4827,4827,428396.5,2758215.75,660,11.30993271,元古界楼子坝组,1492.166687,646,660,14
4828,4828,413709,2758228.25,220,23.00120926,燕山中期二长花岗岩,295.7072237,212,220,8
4829,4829,408334,2758228.25,339,21.36306,燕山中期二长花岗岩,521.1052555,330,339,9
4830,4830,416759,2758228.25,260,19.25354195,白垩系沙县组,310.5154609,256,260,4
4831,4831,425534,2758190.75,463,17.29910851,燕山晚期花岗斑岩,6180.711133,444,463,19
4832,4832,433234,2758190.75,577,25.17851639,燕山中期二长花岗岩,1115.776622,559,577,18
4833,4833,433459,2758240.75,598,10.41737175,加里东期二长花岗岩,2610.898336,557,598,41
4834,4834,,,,,,283.1917253,,,
4835,4835,416284,2758240.75,225,26.85581017,元古界楼子坝组,191.5778084,219,225,6
4836,4836,412971.5,2758240.75,252,27.07054329,燕山中期二长花岗岩,1474.040353,217,252,35
4837,4837,420059,2758240.75,295,32.92753601,二叠系翠屏山组,234.6601262,287,295,8
4838,4838,417634,2758240.75,294,22.44246292,侏罗系藩坑组,747.670813,279,294,15
4839,4839,416259,2758240.75,228,28.82278633,元古界楼子坝组,226.6181787,228,228,0
4840,4840,416984,2758240.75,259,9.69704628,白垩系沙县组,514.058869,253,259,6
4841,4841,409196.5,2758240.75,298,7.428549767,燕山中期二长花岗岩,455.629033,298,298,0
4842,4842,421246.5,2758228.25,346,19.91116714,二叠系童子岩组,2440.192998,332,346,14
4843,4843,409446.5,2758240.75,283,30.57299042,燕山中期二长花岗岩,421.5966768,273,283,10
4844,4844,432309,2758240.75,523,19.68572998,燕山中期二长花岗岩,645.6746155,513,523,10
4845,4845,416634,2758240.75,248,29.16292763,白垩系沙县组,2028.678648,216,248,32
4846,4846,410334,2758253.25,271,17.87400818,燕山中期二长花岗岩,1445.501883,253,271,18
4847,4847,421046.5,2758253.25,425,30.21689796,二叠系翠屏山组,291.0376397,423,425,2
4848,4848,411671.5,2758240.75,304,9.69704628,燕山中期二长花岗岩,1957.118367,292,304,12
4849,4849,432696.5,2758253.25,520,12.18153477,燕山中期二长花岗岩,389.3017722,518,520,2
4850,4850,413934,2758228.25,261,18.08168221,燕山中期二长花岗岩,2201.397797,246,261,15
4851,4851,433334,2758253.25,567,24.20125389,加里东期二长花岗岩,560.7157077,565,567,2
4852,4852,420109,2758253.25,290,36.33043289,二叠系翠屏山组,1059.019415,272,290,18
4853,4853,415034,2758240.75,249,12.84579372,元古界楼子坝组,3874.720515,223,249,26
4854,4854,408884,2758253.25,319,18.88338852,燕山中期二长花岗岩,1430.384814,304,319,15
4855,4855,425509,2758265.75,451,17.23186493,燕山晚期花岗斑岩,1549.535226,442,451,9
4856,4856,414784,2758265.75,249,18.58031464,元古界楼子坝组,2405.595833,234,249,15
4857,4857,412771.5,2758265.75,264,15.21789551,燕山中期二长花岗岩,2729.504285,245,264,19
4858,4858,416359,2758278.25,234,16.25391769,元古界楼子坝组,650.7964959,229,234,5
4859,4859,411371.5,2758190.75,309,16.83869743,燕山中期二长花岗岩,3313.873647,269,309,40
4860,4860,427446.5,2758278.25,499,18.86838341,元古界楼子坝组,3609.548475,479,499,20
4861,4861,433809,2758253.25,600,21.26108742,加里东期二长花岗岩,787.2057114,594,600,6
4862,4862,433059,2758278.25,531,30.58017731,燕山中期二长花岗岩,200.4860339,531,531,0
4863,4863,418559,2758290.75,285,11.36487675,侏罗系藩坑组,1020.12484,276,285,9
4864,4864,427671.5,2758215.75,555,18.27071571,元古界楼子坝组,1620.299801,512,555,43
4865,4865,429921.5,2758278.25,644,27.13265038,燕山中期二长花岗岩,6672.196748,598,644,46
4866,4866,425196.5,2758290.75,418,16.94235802,二叠系文笔山组,844.8122815,406,418,12
4867,4867,432359,2758265.75,529,24.06278229,燕山中期二长花岗岩,544.010205,518,529,11
4868,4868,410646.5,2758290.75,242,23.3518219,燕山中期二长花岗岩,218.0778305,242,242,0
4869,4869,410584,2758265.75,248,18.08168221,燕山中期二长花岗岩,748.7091056,243,248,5
4870,4870,411046.5,2758253.25,258,29.80032158,燕山中期二长花岗岩,3532.756369,226,258,32
4871,4871,425109,2758253.25,456,25.41632843,二叠系文笔山组,1900.154381,424,456,32
4872,4872,416271.5,2758290.75,253,23.74949455,元古界楼子坝组,932.4657864,230,253,23
4873,4873,427821.5,2758278.25,581,30.56579781,元古界楼子坝组,471.475964,569,581,12
4874,4874,433059,2758253.25,535,19.86915779,燕山中期二长花岗岩,2935.371937,509,535,26
4875,4875,434346.5,2758303.25,546,19.35552597,加里东期二长花岗岩,947.3353746,533,546,13
4876,4876,427471.5,2758303.25,503,16.25391769,元古界楼子坝组,710.3789651,497,503,6
4877,4877,412709,2758303.25,282,21.61506844,燕山中期二长花岗岩,2108.429915,232,282,50
4878,4878,409021.5,2758278.25,327,23.94466972,燕山中期二长花岗岩,2237.506045,304,327,23
4879,4879,421696.5,2758278.25,392,4.916665554,二叠系童子岩组,1996.620678,359,392,33
4880,4880,433859,2758278.25,612,34.98102951,加里东期二长花岗岩,1667.827727,596,612,16
4881,4881,429559,2758278.25,669,25.09846497,燕山中期二长花岗岩,1504.409495,646,669,23
4882,4882,416634,2758315.75,265,23.77129936,白垩系沙县组,433.8397499,258,265,7
4883,4883,415359,2758315.75,210,14.94032955,元古界楼子坝组,162.1195485,210,210,0
4884,4884,416371.5,2758315.75,245,16.6817112,元古界楼子坝组,178.1289002,244,245,1
4885,4885,412884,2758315.75,282,24.85590172,燕山中期二长花岗岩,782.8228735,261,282,21
4886,4886,425509,2758315.75,454,17.77711868,燕山晚期花岗斑岩,2009.483677,437,454,17
4887,4887,425871.5,2758315.75,382,9.090276718,燕山晚期花岗斑岩,277.3920164,382,382,0
4888,4888,417734,2758315.75,312,26.61996269,侏罗系藩坑组,516.8467918,295,312,17
4889,4889,432659,2758315.75,538,21.01614952,燕山中期二长花岗岩,1105.020924,515,538,23
4890,4890,435059,2758328.25,508,14.7992239,加里东期二长花岗岩,766.750413,503,508,5
4891,4891,,,,,,130.2764033,,,
4892,4892,427046.5,2758315.75,453,28.30319595,元古界楼子坝组,394.8881216,447,453,6
4893,4893,421621.5,2758328.25,407,28.26190567,二叠系童子岩组,3387.246579,312,407,95
4894,4894,417434,2758328.25,288,14.57421589,侏罗系藩坑组,401.6574213,284,288,4
4895,4895,429746.5,2758328.25,680,17.23186493,燕山中期二长花岗岩,1614.39102,658,680,22
4896,4896,416771.5,2758328.25,272,13.54079247,白垩系沙县组,348.5414147,270,272,2
4897,4897,409621.5,2758303.25,269,19.91116714,燕山中期二长花岗岩,559.2468349,267,269,2
4898,4898,434921.5,2758303.25,523,12.60438251,加里东期二长花岗岩,1523.460092,508,523,15
4899,4899,414284,2758340.75,255,11.52797318,燕山中期二长花岗岩,88.62780774,255,255,0
4900,4900,415159,2758340.75,241,25.00792885,元古界楼子坝组,1006.830338,232,241,9
4901,4901,420121.5,2758340.75,334,29.06082916,二叠系翠屏山组,1412.015664,301,334,33
4902,4902,416346.5,2758340.75,258,19.68572998,元古界楼子坝组,707.1913861,248,258,10
4903,4903,427821.5,2758315.75,559,31.31115723,元古界楼子坝组,1652.432723,530,559,29
4904,4904,433184,2758328.25,554,25.17851639,加里东期二长花岗岩,890.1662967,526,554,28
4905,4905,422696.5,2758353.25,457,23.54085159,二叠系童子岩组,1333.454303,437,457,20
4906,4906,420596.5,2758353.25,370,17.38270378,二叠系翠屏山组,4642.475344,343,370,27
4907,4907,,,,,,92.13209265,,,
4908,4908,431709,2758328.25,533,21.60256577,燕山中期二长花岗岩,2546.587756,516,533,17
4909,4909,416434,2758365.75,257,16.89062691,元古界楼子坝组,777.4159608,247,257,10
4910,4910,412009,2758340.75,354,14.7992239,燕山中期二长花岗岩,679.5389295,349,354,5
4911,4911,416246.5,2758328.25,253,20.9118309,元古界楼子坝组,1077.491651,223,253,30
4912,4912,424384,2758340.75,350,17.87400818,二叠系童子岩组,611.3131702,339,350,11
4913,4913,415271.5,2758365.75,238,14.06855583,元古界楼子坝组,1366.76643,223,238,15
4914,4914,421684,2758378.25,412,22.66601372,二叠系童子岩组,690.2555552,400,412,12
4915,4915,427034,2758365.75,441,30.13589478,元古界楼子坝组,839.1494526,432,441,9
4916,4916,416371.5,2758378.25,253,11.79424858,元古界楼子坝组,189.816862,251,253,2
4917,4917,415621.5,2758378.25,220,23.84738159,元古界楼子坝组,394.1511238,213,220,7
4918,4918,415396.5,2758365.75,231,21.52733421,元古界楼子坝组,1100.060716,219,231,12
4919,4919,433184,2758378.25,531,28.28669357,加里东期二长花岗岩,337.5700806,526,531,5
4920,4920,417271.5,2758378.25,284,15.88661766,侏罗系藩坑组,1377.492035,258,284,26
4921,4921,425771.5,2758378.25,403,10.04852962,燕山晚期花岗斑岩,498.3813363,399,403,4
4922,4922,436009,2758365.75,571,18.2550602,燕山晚期晶洞碱长花岗岩,982.3111831,557,571,14
4923,4923,419346.5,2758203.25,366,18.80821228,侏罗系下村组,3700.077801,314,366,52
4924,4924,424309,2758365.75,330,21.50217438,二叠系童子岩组,565.8189722,321,330,9
4925,4925,416746.5,2758390.75,284,13.05873871,白垩系沙县组,677.9026908,278,284,6
4926,4926,414134,2758328.25,248,8.089084625,燕山中期二长花岗岩,4013.968392,232,248,16
4927,4927,419959,2758390.75,303,19.98092079,二叠系翠屏山组,240.713108,297,303,6
4928,4928,431046.5,2758365.75,550,23.14918709,燕山中期二长花岗岩,694.7617005,540,550,10
4929,4929,435059,2758378.25,519,21.81375313,加里东期二长花岗岩,2036.113133,508,519,11
4930,4930,411384,2758390.75,280,22.4068718,燕山中期二长花岗岩,160.0699962,280,280,0
4931,4931,427809,2758365.75,533,26.03398323,元古界楼子坝组,2377.619988,512,533,21
4932,4932,414959,2758403.25,284,2.918994904,元古界楼子坝组,1779.432351,252,284,32
4933,4933,416359,2758403.25,256,9.159824371,元古界楼子坝组,272.9521545,254,256,2
4934,4934,430846.5,2758390.75,574,22.2036438,燕山中期二长花岗岩,1011.306197,561,574,13
4935,4935,411409,2758403.25,288,17.16429329,燕山中期二长花岗岩,139.4002261,288,288,0
4936,4936,414234,2758353.25,245,17.34932709,燕山中期二长花岗岩,2260.834794,235,245,10
4937,4937,421521.5,2758403.25,428,26.83778763,二叠系翠屏山组,2435.124341,372,428,56
4938,4938,416809,2758403.25,297,20.9118309,白垩系沙县组,720.1551281,290,297,7
4939,4939,413271.5,2758403.25,245,17.29910851,燕山中期二长花岗岩,774.2208734,241,245,4
4940,4940,430584,2758253.25,665,13.54079247,燕山中期二长花岗岩,6765.01931,582,665,83
4941,4941,432809,2758403.25,534,20.05035019,燕山中期二长花岗岩,997.0542485,521,534,13
4942,4942,433334,2758390.75,572,21.31215858,加里东期二长花岗岩,1346.23574,552,572,20
4943,4943,416696.5,2758403.25,281,13.33664417,白垩系沙县组,597.319752,275,281,6
4944,4944,417221.5,2758403.25,283,20.24305534,侏罗系藩坑组,2105.343165,263,283,20
4945,4945,428134,2758378.25,591,15.88661766,元古界楼子坝组,1313.937536,579,591,12
4946,4946,421121.5,2758403.25,414,25.21839523,二叠系翠屏山组,412.3588695,408,414,6
4947,4947,407496.5,2758390.75,524,25.17851639,燕山中期二长花岗岩,1130.419958,509,524,15
4948,4948,420296.5,2758390.75,354,14.30291462,二叠系翠屏山组,586.6426852,346,354,8
4949,4949,431596.5,2758390.75,524,27.9951725,燕山中期二长花岗岩,1070.052613,511,524,13
4950,4950,429546.5,2758390.75,688,28.91046715,燕山中期二长花岗岩,1372.448111,667,688,21
4951,4951,428371.5,2758365.75,642,9.090276718,元古界楼子坝组,3768.800511,606,642,36
4952,4952,416809,2758415.75,300,23.0354805,白垩系沙县组,360.9775882,297,300,3
4953,4953,416259,2758378.25,238,28.32792091,元古界楼子坝组,1815.84581,212,238,26
4954,4954,,,,,,806.0090726,,,
4955,4955,417571.5,2758428.25,324,26.41771317,侏罗系藩坑组,1122.658857,293,324,31
4956,4956,420009,2758428.25,307,33.14426041,二叠系翠屏山组,183.3577325,307,307,0
4957,4957,414909,2758428.25,274,20.83311844,元古界楼子坝组,239.7999033,274,274,0
4958,4958,434871.5,2758415.75,509,11.87283707,加里东期二长花岗岩,539.8613237,506,509,3
4959,4959,430959,2758428.25,555,15.88661766,燕山中期二长花岗岩,2762.548634,540,555,15
4960,4960,415459,2758428.25,257,16.25391769,元古界楼子坝组,84.53439983,257,257,0
4961,4961,423509,2758428.25,368,12.74985123,二叠系童子岩组,1567.188588,339,368,29
4962,4962,431134,2758428.25,534,13.54079247,燕山中期二长花岗岩,1035.075766,529,534,5
4963,4963,419896.5,2758415.75,282,20.20196915,侏罗系下村组,287.2897818,281,282,1
4964,4964,435046.5,2758415.75,509,21.04211807,加里东期二长花岗岩,1628.700714,502,509,7
4965,4965,426946.5,2758428.25,450,30.63756943,元古界楼子坝组,365.3722619,442,450,8
4966,4966,429534,2758428.25,688,23.94466972,燕山中期二长花岗岩,810.2526482,672,688,16
4967,4967,434146.5,2758403.25,585,13.5182848,加里东期二长花岗岩,1234.849262,578,585,7
4968,4968,430796.5,2758415.75,578,16.18126869,燕山中期二长花岗岩,1752.443179,566,578,12
4969,4969,416646.5,2758440.75,282,22.02210045,元古界楼子坝组,661.3162784,270,282,12
4970,4970,415646.5,2758453.25,228,19.04741478,元古界楼子坝组,187.2559434,228,228,0
4971,4971,419959,2758415.75,294,23.04688835,二叠系翠屏山组,517.4597161,270,294,24
4972,4972,416796.5,2758440.75,306,26.02450943,白垩系沙县组,352.5244709,306,306,0
4973,4973,427971.5,2758415.75,558,27.54367065,元古界楼子坝组,1108.235485,540,558,18
4974,4974,416546.5,2758453.25,293,21.46435928,元古界楼子坝组,3920.095882,253,293,40
4975,4975,433309,2758365.75,563,19.79887581,加里东期二长花岗岩,5715.847822,518,563,45
4976,4976,405971.5,2758440.75,410,27.83473396,侏罗系下村组,686.2582168,402,410,8
4977,4977,415246.5,2758453.25,249,32.73316574,元古界楼子坝组,3945.225653,221,249,28
4978,4978,409671.5,2758440.75,286,23.31822777,燕山中期二长花岗岩,759.8451748,280,286,6
4979,4979,410896.5,2758453.25,236,11.44674683,燕山中期二长花岗岩,670.8877828,234,236,2
4980,4980,419996.5,2758453.25,292,29.68693352,二叠系翠屏山组,165.0726889,286,292,6
4981,4981,417359,2758465.75,285,21.91214752,侏罗系藩坑组,1014.826545,271,285,14
4982,4982,426946.5,2758453.25,436,27.47443199,元古界楼子坝组,433.418852,433,436,3
4983,4983,414571.5,2758453.25,243,21.04211807,燕山中期二长花岗岩,331.7337641,238,243,5
4984,4984,429471.5,2758415.75,715,29.26439667,燕山中期二长花岗岩,1800.326289,686,715,29
4985,4985,419846.5,2758428.25,266,18.88338852,侏罗系下村组,630.7665253,252,266,14
4986,4986,428309,2758428.25,623,35.26979065,元古界楼子坝组,3284.582448,583,623,40
4987,4987,416596.5,2758465.75,294,18.86838341,元古界楼子坝组,666.3943005,283,294,11
4988,4988,412171.5,2758465.75,349,21.61506844,燕山中期二长花岗岩,201.1937051,343,349,6
4989,4989,419371.5,2758440.75,300,18.4572773,侏罗系下村组,1524.779633,284,300,16
4990,4990,415621.5,2758465.75,238,23.8365345,元古界楼子坝组,492.0541654,232,238,6
4991,4991,416284,2758453.25,235,27.49176979,元古界楼子坝组,1800.522764,208,235,27
4992,4992,421209,2758465.75,395,24.34905052,二叠系翠屏山组,2437.977319,383,395,12
4993,4993,416871.5,2758453.25,301,30.82980537,白垩系沙县组,3030.939045,274,301,27
4994,4994,406834,2758478.25,546,27.54367065,元古界楼子坝组,1244.98246,526,546,20
4995,4995,416784,2758478.25,322,29.38843346,元古界楼子坝组,580.8178324,293,322,29
4996,4996,433921.5,2758453.25,619,22.34737206,加里东期二长花岗岩,1506.783669,599,619,20
4997,4997,409484,2758478.25,301,21.61506844,燕山中期二长花岗岩,6956.783181,264,301,37
4998,4998,416371.5,2758490.75,266,10.44746971,元古界楼子坝组,1304.89756,255,266,11
4999,4999,414021.5,2758403.25,246,21.71472931,燕山中期二长花岗岩,2784.113145,229,246,17
5000,5000,428421.5,2758478.25,619,22.34737206,元古界楼子坝组,3841.503042,578,619,41
5001,5001,417696.5,2758465.75,327,21.92440224,侏罗系藩坑组,934.0628363,306,327,21
5002,5002,433884,2758478.25,625,27.65556908,加里东期二长花岗岩,818.8166912,612,625,13
5003,5003,417059,2758490.75,291,22.4068718,侏罗系藩坑组,345.6721135,286,291,5
5004,5004,410446.5,2758490.75,298,14.04702377,燕山中期二长花岗岩,6083.541607,242,298,56
5005,5005,414009,2758478.25,229,4.916665554,燕山中期二长花岗岩,785.9884415,224,229,5
5006,5006,421734,2758490.75,392,25.64100647,二叠系童子岩组,704.9771725,380,392,12
5007,5007,416734,2758503.25,325,17.38270378,元古界楼子坝组,671.9793737,305,325,20
5008,5008,415596.5,2758490.75,247,24.55785942,元古界楼子坝组,323.5212935,239,247,8
5009,5009,420459,2758440.75,372,18.88338852,二叠系翠屏山组,1556.866757,332,372,40
5010,5010,420771.5,2758453.25,456,21.01614952,二叠系翠屏山组,794.8049329,434,456,22
5011,5011,415459,2758490.75,254,22.66601372,元古界楼子坝组,2403.179108,213,254,41
5012,5012,422196.5,2758453.25,356,31.33176994,二叠系童子岩组,1655.766943,338,356,18
5013,5013,431521.5,2758503.25,529,21.80140877,燕山中期二长花岗岩,1265.367697,518,529,11
5014,5014,417421.5,2758503.25,293,17.34932709,侏罗系藩坑组,378.9076113,291,293,2
5015,5015,415234,2758503.25,246,27.92780876,元古界楼子坝组,1206.645464,220,246,26
5016,5016,420496.5,2758503.25,362,26.66558266,二叠系翠屏山组,721.4210116,352,362,10
5017,5017,434521.5,2758490.75,568,9.69704628,加里东期二长花岗岩,4556.949028,518,568,50
5018,5018,424059,2758515.75,321,26.99034691,二叠系童子岩组,1271.553146,305,321,16
5019,5019,414321.5,2758515.75,247,21.50217438,燕山中期二长花岗岩,384.5000809,241,247,6
5020,5020,,,,,,106.6289473,,,
5021,5021,437221.5,2758515.75,596,19.28275299,燕山晚期晶洞碱长花岗岩,2573.243375,558,596,38
5022,5022,414746.5,2758490.75,249,32.31153488,燕山中期二长花岗岩,1503.964247,231,249,18
5023,5023,420171.5,2758465.75,320,27.96152496,二叠系翠屏山组,832.093244,279,320,41
5024,5024,411721.5,2758515.75,342,25.7666378,燕山中期二长花岗岩,285.9651739,342,342,0
5025,5025,409709,2758503.25,276,14.57421589,燕山中期二长花岗岩,452.9371605,274,276,2
5026,5026,419384,2758490.75,286,18.2550602,侏罗系下村组,613.931604,275,286,11
5027,5027,420084,2758478.25,296,38.55904388,二叠系翠屏山组,687.8546684,271,296,25
5028,5028,416271.5,2758515.75,224,32.01115036,元古界楼子坝组,1386.984441,203,224,21
5029,5029,416959,2758515.75,294,15.79316902,白垩系沙县组,783.327563,288,294,6
5030,5030,417209,2758515.75,304,27.07054329,侏罗系藩坑组,1876.759498,275,304,29
5031,5031,415596.5,2758515.75,242,23.68390274,元古界楼子坝组,298.9091365,237,242,5
5032,5032,435209,2758515.75,512,4.714065075,加里东期二长花岗岩,1602.369518,511,512,1
5033,5033,427259,2758465.75,488,23.93388939,元古界楼子坝组,873.9552428,458,488,30
5034,5034,416846.5,2758528.25,325,28.06226158,元古界楼子坝组,500.0546708,316,325,9
5035,5035,434221.5,2758528.25,587,24.09484291,加里东期二长花岗岩,1068.778675,566,587,21
5036,5036,410121.5,2758528.25,259,16.25391769,燕山中期二长花岗岩,279.8327156,259,259,0
5037,5037,419996.5,2758503.25,265,28.45916367,三叠系文宾山组,763.7927971,246,265,19
5038,5038,417609,2758528.25,332,6.50463438,侏罗系藩坑组,268.151334,332,332,0
5039,5039,428546.5,2758453.25,572,17.29910851,元古界楼子坝组,1755.847426,550,572,22
5040,5040,420384,2758515.75,318,27.69840431,三叠系文宾山组,399.2418441,317,318,1
5041,5041,412659,2758478.25,350,18.2550602,燕山中期二长花岗岩,3329.296499,300,350,50
5042,5042,418171.5,2758540.75,293,15.06003189,侏罗系藩坑组,1256.584791,285,293,8
5043,5043,415371.5,2758540.75,248,22.31156349,元古界楼子坝组,1182.808216,216,248,32
