OBJECTID,ridge_dist,top_x,top_y,top_z,top_slope_deg,ridge_x,ridge_y,ridge_z,long_axis_len
2987,34.9,408611.91783079604,2754466.6463753195,242.94314066004154,16.94235714251686,408577.76263988856,2754473.81805114,247.99898880891487,88.14077273177848
2988,107.2,408756.7662774898,2754452.549358231,213.0465626148383,11.309932474020215,408653.2999233587,2754424.503795965,226.6149087143268,71.4958084965364
2989,99.3,431935.0209649103,2754479.0200657505,521.9284220967393,11.527973042352134,432027.76364579477,2754514.506473604,538.7981980167276,97.84465107063951
2990,43.5,431976.9267524353,2754491.379065826,530.4830118730831,14.366056176200178,431971.02964167175,2754534.477489053,532.9237744650353,81.39707918595327
2991,29.0,409685.80197817093,2754486.853838746,264.4309062446583,11.527973042352134,409662.0693448285,2754503.520035512,265.3888797390664,42.49178019855408
2992,78.3,419901.8815813082,2754496.2995785223,477.9013723406679,16.94235714251686,419833.0711516567,2754533.6628595768,499.14397133687106,52.26290080848939
2993,55.4,419554.6408147327,2754500.228970015,463.14546112532315,16.235792010273038,419570.4728518808,2754553.3185791653,485.37406063346134,36.962589799748606
2995,7.9,403464.6994557671,2754501.725695229,307.7394603294087,15.793169048263966,403463.27931403986,2754509.4970012633,308.8419031465343,36.39887522302494
2996,203.5,429685.2961047087,2754406.7229185356,631.8954601834553,20.243055274274415,429490.26450593054,2754348.6288097287,693.2582886076852,225.11456090736326
2997,54.3,414265.5562405437,2754441.4755344945,356.9776151641272,38.659808254090095,414292.36563451885,2754394.255343954,378.8942298727639,75.8097857600031
2998,14.6,415549.66871075466,2754469.7376224115,356.4328430344665,19.91116713616606,415542.47246648814,2754457.034313061,358.6229923976043,42.643930783345375
2999,62.7,408345.86300290044,2754354.6097813835,259.8704443252609,13.12884614937404,408286.46841466,2754334.520657765,264.6920153469575,208.33407180388278
3000,30.6,408633.30390441744,2754505.823721313,240.8172729982325,6.84277341263094,408602.7045807104,2754506.0271633677,243.55928740436866,20.42205523190199
3001,44.8,409321.64874211355,2754509.6285486897,225.05991474308345,19.685730102414364,409363.8271468984,2754524.728951658,238.53177978616804,29.92804215184981
3002,71.3,402846.1378108187,2754512.792028274,291.9765884501177,15.793169048263966,402780.09642054973,2754539.666268195,307.72038747859006,47.57734518285557
3003,43.1,414834.3824503606,2754516.1221571015,307.5909646258078,13.674945403795036,414877.44148225663,2754518.000925894,324.48386711412377,28.777864187861983
3004,118.7,425684.3216541359,2754492.678957399,445.0868268649029,15.642246457208728,425799.34246843326,2754463.354866989,490.02020865503437,79.14895696735918
3005,43.1,414071.11018262204,2754489.8269968093,322.1219074323744,31.019833621670358,414066.7934428324,2754446.9437161796,342.0,34.01358369375014
3006,9.5,407344.9832290774,2754522.267433323,226.2507846159613,4.573921259900861,407340.2335737108,2754530.4948736234,226.99910694879338,33.24019357842036
3007,48.3,419259.36732955487,2754527.502446128,494.05258908576593,25.088429470674225,419298.17353698966,2754556.2595020365,514.9715667328855,32.240354437468575
3008,56.2,407396.414468476,2754511.118275476,208.2224489916238,18.86838370797213,407340.21574473527,2754511.4970232933,227.0,63.30858228794796
3009,137.6,418548.4027013862,2754534.0252130902,614.7774709978476,32.31153323742385,418464.05595065374,2754642.7422110294,680.336623781225,91.75477510047989
3010,13.7,407066.82681186503,2754527.701722029,223.04930400152807,23.307014702110447,407069.6707302661,2754514.300150176,228.34226949422737,9.186123922817803
3011,49.1,436491.18395931064,2754534.109734794,517.6074693711416,17.349325993056564,436463.650306392,2754574.763245798,526.2559509772836,32.784318849924986
3012,96.2,417746.01988901704,2754513.4388789916,530.1774974838954,31.461727595704176,417840.28607421485,2754494.247049265,568.438221767869,111.28108683581995
3013,99.2,416212.49050899065,2754544.175450217,359.37357317715,28.087349382301895,416265.9635422093,2754627.729472971,400.03725473361555,66.1968503721501
3014,71.1,417888.1155479542,2754532.2679210245,561.8526742994436,23.307014702110447,417957.33980138495,2754548.4917534003,604.4509485035451,47.411999254473166
3015,75.3,418815.6185884812,2754543.3164210925,552.8525646074995,21.89988173570756,418766.8130633993,2754600.6584712956,578.502897895065,50.24528884049327
3016,123.5,429318.15356282744,2754494.635070076,700.0277692629388,20.78041748766358,429206.72054928413,2754441.390976576,730.7009025500302,82.37767155930318
3017,20.6,413578.8252095249,2754548.452567983,302.19222658505663,9.6316519614038,413594.0479542204,2754562.3316185246,303.16618056129977,53.81151357665614
3018,4.3,415489.00628740084,2754512.9643708095,337.6480614419384,16.089894054824914,415486.42494425713,2754509.525378577,338.0751080303305,37.185998160446005
3019,70.2,415696.08740564366,2754554.2911965144,361.88502475700807,35.285982881305884,415742.87043349864,2754606.6303625824,394.0481260417197,87.69270854967202
3020,51.7,419166.1726280418,2754536.6086238986,534.6395671650245,31.019833621670358,419118.704854121,2754516.12203221,555.2964473429429,44.64592370244108
3021,72.1,416926.3974024744,2754517.5397838987,387.4658795668428,11.309932474020215,416991.35440267547,2754486.250838169,390.80821810704947,48.092015394786166
3022,20.7,415223.39242658514,2754534.038658016,361.84484118131513,16.089894054824914,415202.71587345883,2754535.0236203577,364.87160099082394,60.47499520095812
3023,74.6,431953.1301451252,2754543.331206037,528.1001607445461,13.495733280795811,432027.72922953457,2754542.9616045174,543.3527319133935,52.41353644110956
3024,136.6,409743.0629300738,2754509.6193654155,274.78021701527945,5.111089695288715,409622.33861978,2754445.703789035,281.7765331288208,91.11034004120134
3025,62.7,434250.1236098365,2754565.6214551474,497.8027225342249,5.111089695288715,434282.95411789906,2754619.0391276944,501.6944049421941,41.83209314282551
3026,15.8,406055.8628563229,2754542.2966275453,257.97034659129775,7.209120586689089,406040.33511501085,2754545.2171154744,258.85736923795776,78.05344562409823
3027,64.9,425703.1049962551,2754564.428035529,465.2679276281342,21.602565114654762,425749.82656235853,2754609.4736264437,480.7677414239325,61.05851868431815
3028,67.2,411302.8247366402,2754573.402634689,304.21313458830565,11.309932474020215,411291.9248268049,2754639.712754321,319.82520081984325,44.830071663054845
3029,83.8,408168.1082094527,2754470.504933305,219.52524878015942,28.54879122563375,408090.2336015746,2754439.5535933045,241.0,177.97031886808898
3030,27.0,425738.15881490335,2754578.8502204567,477.59415084985085,15.020256666513818,425743.86244646943,2754605.2409117506,480.3874643787312,46.14565370115247
3031,82.3,420408.41357364465,2754579.605937382,395.8576923064684,17.874008470120444,420387.272070007,2754659.144147218,415.13114361910027,54.874487432880954
3032,87.3,414360.0333099001,2754535.875656542,302.55044163866825,18.7477906121146,414300.8039508194,2754471.741632632,330.34170843956963,58.214059042656665
3033,61.2,434203.71817018546,2754553.1560536535,504.28440095846753,15.793169048263966,434162.2616895001,2754508.1360557727,504.71719451996614,40.80416181852315
3034,50.3,436492.58469814115,2754562.163476444,521.692548408063,13.12884614937404,436449.65072357026,2754535.9572972576,526.6124680093781,33.565032549150324
3035,70.5,415674.12523787294,2754582.5651629167,361.3061000673601,32.821231902361546,415727.700626818,2754628.390130995,390.9697678912693,94.59098343866127
3036,38.5,415297.9015294807,2754588.570460098,347.14054334811954,21.80140948635181,415278.8024010812,2754621.9990899586,355.83160969755386,67.82132400906443
3037,60.4,404560.8708551924,2754593.9750226303,252.11467728238495,17.874008470120444,404583.7546666304,2754649.872170805,265.65006765400904,40.329846886909586
3038,33.0,418678.7077657114,2754590.1145034884,602.5496294986986,21.50217423953968,418647.55326324294,2754600.9955409365,615.037624527562,22.061941191951384
3039,68.9,406571.0413595757,2754587.09445726,220.64785660571215,24.094842552110705,406521.0593283173,2754634.5181491375,238.4655234168704,48.730520095921456
3040,0.0,408513.6319476268,2754524.1294044214,254.47014889728234,15.020256666513818,408513.6319476268,2754524.1294044214,254.47014889728234,105.11991065331144
3041,90.3,409977.0343716734,2754579.4690984227,292.2882349068704,19.91116713616606,410063.2795345681,2754606.2246936746,310.44143937501974,122.8900698003645
3042,39.4,405219.77859525935,2754596.360304981,286.18716858315605,13.12884614937404,405191.61413945793,2754623.9124996196,290.4924348112212,42.48351705415801
3043,173.8,408681.85898116167,2754530.809704821,236.32635183099214,15.793169048263966,408509.95305888116,2754505.2207641457,248.90933190980132,244.37515927103186
3044,9.2,403274.3845865448,2754571.7406160897,294.6007182913381,16.089894054824914,403265.1869800709,2754571.95046163,296.0118892088358,122.29461444704275
3045,41.7,408627.74819248874,2754551.1828184985,237.33045983843476,12.749851295121235,408629.7729468847,2754509.532003745,241.67459689487922,51.90580251471288
3046,29.9,408519.8241528567,2754591.6958765625,244.75479879121366,19.685730102414364,408490.1747203898,2754587.833085552,248.92899610029826,70.13368640747575
3047,27.4,406819.5293965215,2754411.7637564074,260.7918443222479,14.196947417484147,406805.2644833012,2754388.3699057023,264.0461565871851,199.89062843946567
3048,26.4,405653.36107759905,2754596.2666923255,236.95111379207447,9.6316519614038,405627.46599683975,2754591.1281329487,239.5409234602157,17.665203715525543
3049,0.0,431688.31142839236,2754596.7058824576,489.79785546457424,10.142106156573984,431688.31142839236,2754596.7058824576,489.79785546457424,74.76261305722737
3050,78.6,417069.35038158897,2754604.1356647937,409.74126892499044,13.674945403795036,417112.65078964515,2754669.7331850375,426.8055622924585,52.42115825375474
3051,47.4,405147.47233092267,2754589.1342736324,298.1019839778694,5.111089695288715,405113.0425955463,2754556.5558555936,305.07712549453504,31.610109798289628
3052,25.5,407003.22492725926,2754567.6449544406,243.48638232124077,20.78041748766358,406977.7514274803,2754566.482711345,250.55833810549416,197.72402529372096
3053,106.5,411977.0040114823,2754583.109127429,294.288859172603,14.366056176200178,411873.5925790866,2754557.646887742,300.22208755688916,71.04659410123806
3054,69.9,417608.82596626726,2754610.1930538993,512.3607577513903,29.618525422233592,417557.67493258184,2754657.8331814487,555.151288759902,46.661009885158
3055,104.2,430092.18763854116,2754614.262406911,550.8708873245768,20.243055274274415,430077.75012145244,2754717.4573588236,561.9999902838026,82.47333493619581
3056,21.0,413122.205784679,2754584.718390657,242.90454570393194,14.366056176200178,413102.74532926286,2754576.8259464856,243.7720071770484,40.92902115471174
3057,20.5,408657.21951927,2754605.8775310256,225.67594168532742,29.49620849656644,408677.71906618995,2754605.7412369433,229.09822734360864,50.22725246441856
3058,53.4,419533.89028177736,2754602.183828478,515.2027124020387,26.981412563625305,419480.5618768423,2754599.419551524,528.5493063402246,35.647585011268674
3059,144.9,417793.2453379454,2754585.1641956544,527.453202845114,29.123733172163906,417924.72067446687,2754524.252407907,586.3963469409209,96.61864608144366
3060,52.5,408001.8201183981,2754616.078174187,200.26393404232914,20.78041748766358,408049.4841281162,2754638.087085509,220.05559384216122,35.03938530387786
3061,170.3,416213.4740695773,2754611.6047613383,393.61036861420143,31.352357409526125,416326.2078714191,2754739.2495024065,462.8331558069947,113.58662126481104
3062,45.2,417290.3384162816,2754615.0612895205,514.7108772649082,30.737526083800457,417334.6865723576,2754606.327387033,533.8402850862929,30.150669045769444
3063,17.3,411387.607115261,2754630.2704752185,295.4358209963729,16.235792010273038,411392.21593910106,2754646.945268855,295.5237961241437,61.879720702784965
3064,38.3,407765.1242448713,2754598.061377603,206.87484815057542,20.243055274274415,407802.7869769153,2754591.10374762,216.995646485335,62.46109401363513
3065,14.2,417388.7076662287,2754585.495785035,537.3525457796319,17.349325993056564,417374.6206312913,2754587.2833662704,538.3895934556374,115.62084468935917
3066,137.0,404437.1307698578,2754532.7466390794,247.07242071134092,18.86838370797213,404418.7307298446,2754396.987887879,271.1636558676146,93.75804961755476
3067,138.0,414224.6166353026,2754545.0199254216,281.0430138181126,37.83504033859113,414296.473444211,2754427.2039714362,364.67370720702456,92.01637915217503
3068,0.9,407364.3443608568,2754621.6792349457,208.05585489034274,21.89988173570756,407365.22815908777,2754621.849236966,208.05855794057788,35.114488439634485
3069,0.0,434879.73926059203,2754594.207172191,566.6817183052772,8.206727073997664,434879.73926059203,2754594.207172191,566.6817183052772,39.46953482910379
3070,7.5,409710.0708964159,2754598.475414208,273.40983431675704,18.86838370797213,409702.73457295337,2754596.9170952253,274.01742881850805,112.5144655068157
3071,45.6,427066.23881308676,2754616.899265268,614.1450712888181,15.020256666513818,427020.92267994874,2754611.8191001704,626.3598719932561,30.44280485558632
3072,121.1,418473.31286802224,2754632.7625078564,673.169514620609,24.516314079540912,418471.2705547428,2754753.8452851474,725.0094718382825,80.75686973153981
