OBJECTID,ls_count,x_ctr,y_ctr,
2304,9,420887.3553,2754928.809,0.001397082
1528,0,418887.3553,2790928.809,
1529,0,421958.2518,2818661.918,
1530,0,427800.6999,2810989.306,
1531,0,391887.3553,2777928.809,
1532,0,418887.3553,2777928.809,
1533,0,426875.692,2790919.578,
1534,0,410887.3553,2783928.809,
1535,0,404887.3553,2796928.809,
1536,0,422887.3553,2802928.809,
1537,0,395887.3553,2777928.809,
1538,0,400887.3553,2768928.809,
2319,9,416887.3553,2760928.809,0.001397082
1540,0,411887.3553,2762928.809,
1541,0,402887.3553,2758928.809,
2473,9,417887.3553,2763928.809,0.001397082
1543,0,406887.3553,2795928.809,
1544,0,417887.3553,2801928.809,
1545,0,416887.3553,2790928.809,
1546,0,403887.3553,2774928.809,
2630,9,404887.3553,2754928.809,0.001397082
2665,9,431887.3553,2754928.809,0.001397082
1549,0,389887.3553,2790928.809,
1550,0,387887.3553,2759928.809,
1551,0,423887.3553,2797928.809,
1552,0,428390.8014,2789697.675,
1553,0,399887.3553,2778928.809,
1554,0,415887.3553,2773928.809,
1555,0,417887.3553,2783928.809,
2699,9,404887.3553,2756928.809,0.001397082
2762,9,403887.3553,2757928.809,0.001397082
1558,0,410887.3553,2781928.809,
1559,0,411887.3553,2767928.809,
1560,0,390887.3553,2784928.809,
1561,0,401887.3553,2813928.809,
1562,0,423887.3553,2770928.809,
2765,9,431887.3553,2748928.809,0.001397082
1564,0,401887.3553,2810928.809,
1565,0,397887.3553,2759928.809,
1566,0,422887.3553,2807928.809,
40,8,424887.3553,2747928.809,0.00124185
1568,0,413887.3553,2800928.809,
1569,0,389887.3553,2789928.809,
1570,0,421887.3553,2749928.809,
1571,0,404887.3553,2798928.809,
80,8,405002.8202,2750077.86,0.00124185
1573,0,415887.3553,2810928.809,
156,8,428887.3553,2755928.809,0.00124185
1575,0,390887.3553,2762928.809,
1576,0,429728.6152,2795120.183,
360,8,428887.3553,2756928.809,0.00124185
1578,0,400887.3553,2767928.809,
1579,0,427887.3553,2786928.809,
1580,0,400887.3553,2801928.809,
1581,0,396887.3553,2764928.809,
1582,0,435887.3553,2782928.809,
1583,0,408887.3553,2763928.809,
1584,0,394887.3553,2768928.809,
1585,0,407887.3553,2776928.809,
1586,0,413887.3553,2799928.809,
1587,0,406887.3553,2813928.809,
442,8,417887.3553,2753928.809,0.00124185
1589,0,437849.1754,2753937.084,
1590,0,404887.3553,2784928.809,
1591,0,420887.3553,2774928.809,
1592,0,405887.3553,2785928.809,
689,8,428887.3553,2759928.809,0.00124185
1594,0,436433.2466,2785491.058,
1595,0,424887.3553,2801928.809,
1596,0,391887.3553,2787928.809,
1597,0,400887.3553,2757928.809,
1598,0,407887.3553,2785928.809,
1599,0,423887.3553,2792928.809,
1600,0,405887.3553,2770928.809,
1601,0,422887.3553,2763928.809,
1602,0,406887.3553,2793928.809,
1603,0,425887.3553,2782928.809,
1604,0,415887.3553,2769928.809,
1605,0,419887.3553,2769928.809,
1606,0,386887.3553,2766928.809,
1607,0,426776.3863,2774949.048,
1608,0,408887.3553,2809928.809,
1609,0,414887.3553,2793928.809,
1610,0,401895.9329,2817832.332,
1611,0,419887.3553,2796928.809,
1612,0,407887.3553,2782928.809,
1613,0,387887.3553,2788928.809,
705,8,433826.0623,2761917.968,0.00124185
1615,0,412887.3553,2781928.809,
1616,0,387230.5155,2760072.072,
1617,0,403887.3553,2781928.809,
1618,0,407887.3553,2787928.809,
1619,0,407887.3553,2766928.809,
1620,0,404887.3553,2786928.809,
1621,0,404887.3553,2774928.809,
1622,0,421887.3553,2805928.809,
1623,0,434474.7283,2761491.084,
976,8,408907.9554,2749228.725,0.00124185
1625,0,387200.0324,2779512.353,
1626,0,425873.6222,2765914.431,
1627,0,425887.3553,2809928.809,
1628,0,428887.3553,2813928.809,
1056,8,410924.734,2749099.735,0.00124185
1630,0,408887.3553,2800928.809,
1631,0,409887.3553,2804928.809,
1632,0,420887.3553,2806928.809,
1633,0,411887.3553,2777928.809,
1634,0,410887.3553,2803928.809,
1635,0,396887.3553,2791928.809,
1636,0,397887.3553,2755928.809,
1254,8,422867.0984,2747116.018,0.00124185
1638,0,427533.4003,2810044.808,
1639,0,426887.3553,2794928.809,
1314,8,429887.3553,2751928.809,0.00124185
1641,0,403887.3553,2769928.809,
1642,0,404887.3553,2782928.809,
1624,8,431887.3553,2759928.809,0.00124185
1644,0,399887.3553,2770928.809,
1645,0,407887.3553,2810928.809,
1721,8,424887.3553,2760928.809,0.00124185
1928,8,411887.3553,2751928.809,0.00124185
2103,8,417887.3553,2759928.809,0.00124185
1649,0,395887.3553,2763928.809,
1650,0,405887.3553,2762928.809,
1651,0,401887.3553,2797928.809,
2123,8,423920.6987,2746953.92,0.00124185
1653,0,414887.3553,2811928.809,
1654,0,423887.3553,2788928.809,
1655,0,389887.3553,2784928.809,
2226,8,432887.3553,2758928.809,0.00124185
1657,0,423887.3553,2813928.809,
1658,0,417887.3553,2765928.809,
1659,0,415887.3553,2791928.809,
1660,0,399177.2577,2801424.412,
1661,0,422887.3553,2803928.809,
2430,8,427887.3553,2755928.809,0.00124185
1663,0,425887.3553,2768928.809,
1664,0,407887.3553,2768928.809,
1665,0,420887.3553,2751928.809,
1666,0,412887.3553,2783928.809,
1667,0,389887.3553,2787928.809,
1668,0,400887.3553,2808928.809,
1669,0,406887.3553,2779928.809,
1670,0,417887.3553,2812928.809,
1671,0,401314.6463,2754250.889,
1672,0,410887.3553,2785928.809,
1673,0,414887.3553,2810928.809,
1674,0,398887.3553,2771928.809,
2505,8,407887.3553,2749928.809,0.00124185
2837,8,424887.3553,2744928.809,0.00124185
1677,0,398887.3553,2797928.809,
2852,8,434887.3553,2755928.809,0.00124185
1679,0,400887.3553,2771928.809,
134,7,413887.3553,2751928.809,0.001086619
237,7,432887.3553,2750928.809,0.001086619
1682,0,422887.3553,2811928.809,
1683,0,420887.3553,2813928.809,
1684,0,408887.3553,2806928.809,
396,7,420887.3553,2755928.809,0.001086619
1686,0,419887.3553,2804928.809,
1687,0,419887.3553,2750928.809,
1688,0,412955.7031,2748360.633,
605,7,413887.3553,2759928.809,0.001086619
742,7,421887.3553,2756928.809,0.001086619
1691,0,423887.3553,2812928.809,
1043,7,406887.3553,2756928.809,0.001086619
1060,7,407887.3553,2757928.809,0.001086619
1694,0,408887.3553,2771928.809,
1695,0,421887.3553,2751928.809,
1696,0,437566.3494,2783913.483,
1697,0,399887.3553,2757928.809,
1698,0,426887.3553,2793928.809,
1699,0,422887.3553,2808928.809,
1700,0,417887.3553,2794928.809,
1701,0,412887.3553,2790928.809,
1702,0,400887.3553,2778928.809,
1703,0,428887.3553,2782928.809,
1125,7,430887.3553,2752928.809,0.001086619
1705,0,417887.3553,2774928.809,
1706,0,430887.3553,2785928.809,
1707,0,407887.3553,2767928.809,
1708,0,422887.3553,2774928.809,
1709,0,396887.3553,2772928.809,
1710,0,425887.3553,2774928.809,
1711,0,429690.2987,2813939.686,
1712,0,409887.3553,2808928.809,
1713,0,402887.3553,2776928.809,
1714,0,426735.4098,2765679.882,
1715,0,393887.3553,2758928.809,
1716,0,415887.3553,2790928.809,
1717,0,398887.3553,2785928.809,
1718,0,415887.3553,2817928.809,
1719,0,408772.1801,2814707.008,
1720,0,407887.3553,2803928.809,
1656,7,424887.3553,2750928.809,0.001086619
1722,0,403887.3553,2791928.809,
1723,0,427887.3553,2795928.809,
1724,0,399887.3553,2764928.809,
1725,0,414887.3553,2761928.809,
1692,7,418887.3553,2751928.809,0.001086619
1727,0,402887.3553,2804928.809,
1728,0,425887.3553,2811928.809,
2122,7,435887.3553,2759928.809,0.001086619
1730,0,394887.3553,2794928.809,
1731,0,389887.3553,2779928.809,
1732,0,405071.5413,2815799.611,
2156,7,404887.3553,2755928.809,0.001086619
1734,0,400887.3553,2800928.809,
1735,0,402887.3553,2814928.809,
1736,0,387887.3553,2781928.809,
2205,7,430887.3553,2753928.809,0.001086619
1738,0,390943.8508,2769872.717,
1739,0,396887.3553,2775928.809,
1740,0,400887.3553,2794928.809,
1741,0,423887.3553,2764928.809,
1742,0,400887.3553,2807928.809,
1743,0,423887.3553,2784928.809,
1744,0,424887.3553,2800928.809,
1745,0,416887.3553,2771928.809,
1746,0,384310.8452,2788786.879,
1747,0,401887.3553,2793928.809,
1748,0,391887.3553,2774928.809,
1749,0,392887.3553,2787928.809,
1750,0,417887.3553,2772928.809,
1751,0,401296.5546,2813973.525,
1752,0,421887.3553,2772928.809,
1753,0,423887.3553,2804928.809,
1754,0,424887.3553,2769928.809,
1755,0,389093.0643,2764182.84,
1756,0,384892.2208,2786930.48,
1757,0,421887.3553,2769928.809,
1758,0,437924.2277,2757531,
2227,7,402887.3553,2757928.809,0.001086619
1760,0,420887.3553,2765928.809,
1761,0,393887.3553,2767928.809,
1762,0,434887.3553,2783928.809,
1763,0,426887.3553,2771928.809,
2395,7,428807.5671,2744028.067,0.001086619
1765,0,425886.6107,2806929.514,
1766,0,437022.0626,2760730.558,
2410,7,418887.3553,2757928.809,0.001086619
2561,7,421887.3553,2760928.809,0.001086619
1769,0,423887.3553,2762928.809,
1770,0,417887.3553,2777928.809,
1771,0,415887.3553,2781928.809,
1772,0,394887.3553,2789928.809,
1773,0,408887.3553,2803928.809,
1774,0,402887.3553,2771928.809,
1775,0,392887.3553,2784928.809,
1776,0,387891.558,2767924.512,
1777,0,404887.3553,2759928.809,
1778,0,405887.3553,2760928.809,
1779,0,428887.3553,2781928.809,
131,6,428887.3553,2751928.809,0.000931388
1781,0,419887.3553,2772928.809,
1782,0,413887.3553,2802928.809,
1783,0,413887.3553,2779928.809,
1784,0,401887.3553,2761928.809,
1785,0,411887.3553,2803928.809,
1786,0,401887.3553,2811928.809,
1787,0,400887.3553,2798928.809,
1788,0,414887.3553,2766928.809,
1789,0,386879.4891,2767920.146,
1790,0,392313.3421,2792565.136,
1791,0,391887.3553,2773928.809,
1792,0,395887.3553,2778928.809,
221,6,413818.9936,2748967.773,0.000931388
1794,0,410887.3553,2787928.809,
1795,0,427569.1458,2815713.595,
1796,0,402887.3553,2782928.809,
1797,0,409887.3553,2764928.809,
1798,0,428883.5872,2814756.813,
1799,0,414894.5674,2812925.95,
267,6,428887.3553,2752928.809,0.000931388
327,6,427887.3553,2756928.809,0.000931388
1802,0,416887.3553,2818928.809,
1803,0,395887.3553,2793928.809,
1804,0,415887.3553,2812928.809,
554,6,436887.3553,2759928.809,0.000931388
1806,0,386221.0654,2779448.333,
733,6,403887.3553,2754928.809,0.000931388
1808,0,404887.3553,2783928.809,
1809,0,393887.3553,2772928.809,
1810,0,428887.3553,2786928.809,
1811,0,408887.3553,2788928.809,
1812,0,397887.3553,2781928.809,
1813,0,408887.3553,2781928.809,
1814,0,420887.3553,2785928.809,
915,6,415887.3553,2761928.809,0.000931388
1816,0,399355.224,2811473.02,
1817,0,413887.3553,2764928.809,
1007,6,429887.3553,2753928.809,0.000931388
1819,0,432887.3553,2786928.809,
1820,0,392887.3553,2770928.809,
1821,0,406887.3553,2776928.809,
1822,0,421887.3553,2774928.809,
1823,0,421887.3553,2801928.809,
1020,6,434887.3553,2756928.809,0.000931388
1825,0,404887.3553,2791928.809,
1826,0,418887.3553,2788928.809,
1827,0,409887.3553,2792928.809,
1828,0,395887.3553,2759928.809,
1829,0,411887.3553,2801928.809,
1217,6,424887.3553,2758928.809,0.000931388
1831,0,394887.3553,2764928.809,
1277,6,426887.3553,2747928.809,0.000931388
1833,0,422887.3553,2764928.809,
1834,0,423887.3553,2751928.809,
1835,0,392887.3553,2781928.809,
1836,0,419887.3553,2785928.809,
1347,6,427887.3553,2747928.809,0.000931388
1838,0,411887.3553,2763928.809,
1839,0,395887.3553,2766928.809,
1840,0,413887.3553,2801928.809,
1841,0,401887.3553,2780928.809,
1842,0,399934.6608,2802948.597,
1843,0,393969.1782,2794875.383,
1844,0,424887.3553,2793928.809,
1845,0,405887.3553,2795928.809,
1362,6,428887.3553,2749928.809,0.000931388
1847,0,428863.5955,2793960.37,
1848,0,405949.9366,2815770.738,
1849,0,387096.2444,2782008.67,
1850,0,421887.3553,2773928.809,
1851,0,392887.3553,2763928.809,
1455,6,426887.3553,2745928.809,0.000931388
1853,0,395887.3553,2771928.809,
1854,0,424887.3553,2753928.809,
1855,0,386887.3553,2786928.809,
1856,0,417887.3553,2810928.809,
1857,0,390887.3553,2778928.809,
1858,0,417887.3553,2808928.809,
1859,0,421887.3553,2810928.809,
1860,0,401254.6745,2812970.723,
1861,0,438405.6733,2754334.114,
1862,0,420887.3553,2797928.809,
1863,0,409887.3553,2768928.809,
1864,0,393887.3553,2793928.809,
1865,0,410887.3553,2786928.809,
1866,0,419887.3553,2795928.809,
1867,0,413887.3553,2767928.809,
1868,0,422887.3553,2801928.809,
1869,0,398887.3553,2791928.809,
1460,6,426887.3553,2753928.809,0.000931388
1871,0,407887.3553,2813928.809,
1872,0,406887.3553,2788928.809,
1873,0,420887.3553,2780928.809,
1874,0,407887.3553,2771928.809,
1875,0,416887.3553,2798928.809,
1876,0,422887.3553,2794928.809,
1877,0,396315.8938,2797724.177,
1878,0,418887.3553,2782928.809,
1879,0,404887.3553,2810928.809,
1880,0,413170.1282,2817947.866,
1881,0,421887.3553,2777928.809,
1882,0,384379.7927,2787261.637,
1492,6,427887.3553,2745928.809,0.000931388
1662,6,437885.0778,2752926.656,0.000931388
1680,6,434887.3553,2754928.809,0.000931388
1768,6,436887.3553,2753928.809,0.000931388
1887,0,414887.3553,2798928.809,
1837,6,423887.3553,2743928.809,0.000931388
1889,0,393354.3078,2794487.37,
1890,0,402887.3553,2783928.809,
1891,0,395887.3553,2779928.809,
1892,0,403887.3553,2773928.809,
1885,6,426887.3553,2752928.809,0.000931388
1894,0,413887.3553,2810928.809,
1895,0,432887.3553,2785928.809,
1896,0,426887.3553,2812928.809,
1897,0,394887.3553,2757928.809,
1898,0,404887.3553,2809928.809,
1899,0,397887.3553,2766928.809,
1900,0,407887.3553,2769928.809,
1901,0,405887.3553,2775928.809,
1902,0,432887.3553,2754928.809,
1903,0,415887.3553,2796928.809,
1904,0,389060.0147,2775324.869,
1905,0,415887.3553,2798928.809,
1906,0,418887.3553,2808928.809,
1907,0,426887.3553,2763928.809,
1908,0,404887.3553,2768928.809,
1909,0,409887.3553,2769928.809,
1910,0,423887.3553,2787928.809,
1911,0,388887.3553,2787928.809,
1912,0,424887.3553,2771928.809,
1913,0,387362.1641,2759371.283,
1914,0,421887.3553,2804928.809,
1915,0,405310.9836,2749243.416,
1916,0,399887.3553,2790928.809,
1934,6,425887.3553,2759928.809,0.000931388
1918,0,406887.3553,2806928.809,
1919,0,428501.3619,2793386.883,
1920,0,425887.3553,2813928.809,
1921,0,412861.558,2814856.514,
1922,0,395887.3553,2760928.809,
1923,0,420887.3553,2798928.809,
1924,0,425887.3553,2815928.809,
1925,0,425887.3553,2794928.809,
1926,0,412887.3553,2801928.809,
1927,0,413887.3553,2808928.809,
1939,6,431858.9846,2746137.782,0.000931388
1929,0,416887.3553,2814928.809,
1930,0,409887.3553,2774928.809,
1931,0,403887.3553,2800928.809,
1932,0,414330.5571,2818451.97,
1933,0,428802.9373,2812028.624,
2108,6,410887.3553,2750928.809,0.000931388
2267,6,425887.3553,2743928.809,0.000931388
1936,0,409887.3553,2807928.809,
1937,0,399887.3553,2763928.809,
1938,0,413887.3553,2784928.809,
2317,6,431887.3553,2752928.809,0.000931388
2374,6,421887.3553,2748928.809,0.000931388
1941,0,413887.3553,2761928.809,
1942,0,408887.3553,2783928.809,
1943,0,413887.3553,2806928.809,
2377,6,417887.3553,2760928.809,0.000931388
1945,0,413887.3553,2791928.809,
1946,0,396887.3553,2787928.809,
2721,6,427887.3553,2750928.809,0.000931388
1948,0,409887.3553,2789928.809,
2842,6,426887.3553,2750928.809,0.000931388
1950,0,384140.1359,2783096.391,
1951,0,397887.3553,2793928.809,
1952,0,399887.3553,2774928.809,
1953,0,414887.3553,2773928.809,
1954,0,425661.8434,2766937.952,
1955,0,388373.079,2769445.652,
1956,0,418887.3553,2772928.809,
1957,0,414887.3553,2763928.809,
1958,0,406887.3553,2764928.809,
1959,0,405887.3553,2778928.809,
1960,0,422887.3553,2772928.809,
1961,0,412887.3553,2789928.809,
245,5,435887.3553,2755928.809,0.000776156
265,5,434887.3553,2753928.809,0.000776156
1964,0,398887.3553,2763928.809,
1965,0,397887.3553,2767928.809,
1966,0,405887.3553,2798928.809,
1967,0,416887.3553,2775928.809,
1968,0,413887.3553,2796928.809,
1969,0,419887.3553,2784928.809,
1970,0,424887.3553,2791928.809,
1971,0,421887.3553,2809928.809,
1972,0,429415.9107,2799354.885,
1973,0,416887.3553,2802928.809,
1974,0,409887.3553,2786928.809,
1975,0,435887.3553,2753928.809,
1976,0,402887.3553,2761928.809,
1977,0,401887.3553,2782928.809,
488,5,432887.3553,2751928.809,0.000776156
1979,0,406887.3553,2807928.809,
1980,0,414887.3553,2783928.809,
1981,0,427531.9102,2809077.78,
1982,0,412887.3553,2763928.809,
1983,0,398887.3553,2775928.809,
1984,0,436572.8901,2782320.583,
1985,0,410887.3553,2789928.809,
1986,0,420887.3553,2766928.809,
1987,0,391887.3553,2778928.809,
636,5,417887.3553,2752928.809,0.000776156
1989,0,405887.3553,2814928.809,
1990,0,393887.3553,2763928.809,
1991,0,389887.3553,2785928.809,
872,5,417887.3553,2764928.809,0.000776156
1993,0,427887.3553,2781928.809,
1994,0,414887.3553,2808928.809,
1995,0,407887.3553,2808928.809,
1996,0,418887.3553,2775928.809,
917,5,428887.3553,2750928.809,0.000776156
1998,0,394092.5051,2756348.478,
923,5,435887.3553,2752928.809,0.000776156
2000,0,428887.3553,2785928.809,
2001,0,420887.3553,2781928.809,
2002,0,388887.3553,2759928.809,
2003,0,404887.3553,2785928.809,
2004,0,424887.3553,2778928.809,
2005,0,411887.3553,2797928.809,
956,5,403887.3553,2756928.809,0.000776156
2007,0,406887.3553,2768928.809,
2008,0,410887.3553,2763928.809,
2009,0,402887.3553,2769928.809,
1086,5,425887.3553,2760928.809,0.000776156
2011,0,421887.3553,2764928.809,
2012,0,387887.3553,2782928.809,
1094,5,416843.3183,2752041.332,0.000776156
2014,0,418887.3553,2817928.809,
2015,0,410887.3553,2807928.809,
2016,0,423887.3553,2753928.809,
2017,0,411887.3553,2775928.809,
2018,0,410887.3553,2802928.809,
2019,0,405887.3553,2794928.809,
2020,0,399887.3553,2781928.809,
2021,0,425701.7129,2802902.252,
2022,0,395887.3553,2782928.809,
2023,0,411887.3553,2773928.809,
2024,0,407887.3553,2784928.809,
2025,0,403887.3553,2759928.809,
1116,5,417973.8633,2752001.707,0.000776156
2027,0,402887.3553,2775928.809,
2028,0,433559.6454,2787886.003,
2029,0,398887.3553,2780928.809,
2030,0,416887.3553,2792928.809,
2031,0,419887.3553,2775928.809,
2032,0,417887.3553,2793928.809,
2033,0,421887.3553,2768928.809,
2034,0,419887.3553,2791928.809,
2035,0,389887.3553,2759928.809,
2036,0,405887.3553,2759928.809,
2037,0,402887.3553,2778928.809,
2038,0,393887.3553,2761928.809,
2039,0,402887.3553,2766928.809,
2040,0,387887.3553,2776928.809,
2041,0,392887.3553,2764928.809,
2042,0,429406.6152,2799447.703,
1178,5,434887.3553,2752928.809,0.000776156
2044,0,409887.3553,2802928.809,
1690,5,422887.3553,2749928.809,0.000776156
1818,5,426887.3553,2755928.809,0.000776156
2047,0,393887.3553,2770928.809,
2048,0,409887.3553,2779928.809,
2049,0,406887.3553,2785928.809,
2100,5,433688.3454,2747922.676,0.000776156
2051,0,420887.3553,2764928.809,
2362,5,430887.3553,2760928.809,0.000776156
2397,5,425887.3553,2749928.809,0.000776156
2054,0,418887.3553,2802928.809,
2055,0,422887.3553,2789928.809,
2056,0,417887.3553,2779928.809,
2455,5,428887.3553,2754928.809,0.000776156
2058,0,425887.3553,2787928.809,
2556,5,433887.3553,2750928.809,0.000776156
2060,0,414887.3553,2778928.809,
2061,0,403887.3553,2810928.809,
2062,0,405887.3553,2792928.809,
2557,5,412887.3553,2760928.809,0.000776156
2783,5,404887.3553,2757928.809,0.000776156
2065,0,397887.3553,2771928.809,
2066,0,423887.3553,2775928.809,
2067,0,408887.3553,2790928.809,
2068,0,397887.3553,2765928.809,
2069,0,425887.3553,2798928.809,
2070,0,423887.3553,2755928.809,
2071,0,409887.3553,2790928.809,
27,4,416887.3553,2761928.809,0.000620925
2073,0,416887.3553,2788928.809,
2074,0,411887.3553,2784928.809,
2075,0,418887.3553,2783928.809,
2076,0,428813.3296,2777150.751,
236,4,427887.3553,2753928.809,0.000620925
2078,0,420887.3553,2776928.809,
2079,0,400887.3553,2806928.809,
2080,0,416887.3553,2806928.809,
2081,0,411887.3553,2785928.809,
2082,0,416887.3553,2812928.809,
2083,0,401887.3553,2772928.809,
2084,0,401887.3553,2789928.809,
2085,0,423887.3553,2801928.809,
2086,0,406887.3553,2792928.809,
2087,0,430859.7455,2788668.725,
2088,0,422887.3553,2815928.809,
2089,0,424887.3553,2786928.809,
2090,0,403887.3553,2792928.809,
2091,0,424887.3553,2804928.809,
2092,0,405887.3553,2781928.809,
2093,0,423887.3553,2815928.809,
2094,0,406887.3553,2765928.809,
622,4,428887.3553,2753928.809,0.000620925
2096,0,393887.3553,2788928.809,
2097,0,405887.3553,2777928.809,
2098,0,420887.3553,2809928.809,
2099,0,389887.3553,2780928.809,
629,4,414887.3553,2759928.809,0.000620925
2101,0,389081.5752,2761562.844,
2102,0,423887.3553,2800928.809,
735,4,420887.3553,2762928.809,0.000620925
2104,0,425887.3553,2810928.809,
2105,0,392887.3553,2758928.809,
2106,0,398986.7803,2807850.986,
2107,0,426887.3553,2785928.809,
791,4,424887.3553,2756928.809,0.000620925
2109,0,401887.3553,2771928.809,
2110,0,414887.3553,2805928.809,
2111,0,390887.3553,2765928.809,
2112,0,400382.6969,2817440.416,
798,4,422887.3553,2755928.809,0.000620925
2114,0,423887.3553,2779928.809,
2115,0,386229.1841,2778951.383,
2116,0,394887.3553,2787928.809,
882,4,438502.6753,2752830.617,0.000620925
2118,0,423805.8198,2817779.042,
2119,0,387091.0618,2776820.704,
2120,0,424887.3553,2765928.809,
896,4,405887.3553,2757928.809,0.000620925
1235,4,433887.3553,2759928.809,0.000620925
1335,4,410887.3553,2751928.809,0.000620925
2124,0,388887.3553,2788928.809,
2125,0,422887.3553,2800928.809,
2126,0,424887.3553,2773928.809,
2127,0,417887.3553,2784928.809,
2128,0,398887.3553,2764928.809,
2129,0,419887.3553,2751928.809,
2130,0,419887.3553,2807928.809,
2131,0,390889.1999,2772931.011,
2132,0,394887.3553,2756928.809,
2133,0,415887.3553,2807928.809,
2134,0,403887.3553,2788928.809,
1369,4,423887.3553,2760928.809,0.000620925
1514,4,436887.3553,2755928.809,0.000620925
2137,0,417887.3553,2795928.809,
2138,0,403887.3544,2814928.808,
2139,0,419887.3553,2811928.809,
2140,0,422887.3553,2779928.809,
1935,4,436887.3553,2752928.809,0.000620925
2142,0,411883.3004,2811646.199,
2143,0,421887.3553,2771928.809,
2144,0,399887.3553,2783928.809,
1949,4,428887.3553,2747928.809,0.000620925
2146,0,397887.3553,2756928.809,
2147,0,413887.3553,2803928.809,
2148,0,420887.3553,2804928.809,
2149,0,426865.9572,2768124.267,
1992,4,424887.3553,2763928.809,0.000620925
2151,0,390292.299,2773957.77,
2026,4,437820.3166,2759913.819,0.000620925
2053,4,409887.3553,2750928.809,0.000620925
2154,0,417887.3553,2798928.809,
2155,0,409887.3553,2773928.809,
2059,4,408887.3553,2759928.809,0.000620925
2063,4,425887.3553,2744928.809,0.000620925
2158,0,399887.3553,2780928.809,
2159,0,395887.3553,2795928.809,
2160,0,400887.3553,2760928.809,
2161,0,408887.3553,2780928.809,
2162,0,411887.3553,2800928.809,
2153,4,428887.3553,2746928.809,0.000620925
2164,0,413887.3553,2794928.809,
2246,4,412887.7399,2748929.204,0.000620925
2166,0,387887.1539,2760928.604,
2167,0,406887.3553,2798928.809,
2279,4,412887.3553,2751928.809,0.000620925
2169,0,389887.3553,2767928.809,
2170,0,411887.3553,2781928.809,
2171,0,399887.3553,2787928.809,
2172,0,403887.3553,2779928.809,
2173,0,396887.3553,2767928.809,
2174,0,414887.3553,2764928.809,
2175,0,405887.3553,2763928.809,
2176,0,427887.3553,2780928.809,
2313,4,401887.3553,2754928.809,0.000620925
2178,0,421887.3553,2806928.809,
2179,0,396887.3553,2779928.809,
2180,0,401887.3553,2812928.809,
2619,4,432732.8731,2746237.106,0.000620925
2182,0,427483.9816,2768226.648,
2183,0,421887.3553,2788928.809,
2184,0,425809.7678,2805955.433,
2185,0,407887.3553,2804928.809,
2186,0,401887.3553,2766928.809,
2753,4,417887.3553,2761928.809,0.000620925
2188,0,397908.5837,2754960.535,
2189,0,415887.3553,2777928.809,
2190,0,399887.3553,2760928.809,
2191,0,427519.4511,2790577.413,
2192,0,399887.3553,2769928.809,
2193,0,401887.3553,2790928.809,
2194,0,400887.3553,2777928.809,
2195,0,423887.3553,2789928.809,
2196,0,410887.3553,2764928.809,
2197,0,416887.3553,2764928.809,
2198,0,405887.3553,2788928.809,
2199,0,409887.3553,2763928.809,
2200,0,393887.3553,2792928.809,
2201,0,404887.3553,2764928.809,
2202,0,405887.3553,2779928.809,
2203,0,391887.3553,2760928.809,
2204,0,390988.2879,2762005.452,
2755,4,418887.3553,2761928.809,0.000620925
2206,0,437593.4163,2760630.554,
2207,0,413887.3553,2777928.809,
2208,0,408887.3553,2811928.809,
2209,0,407887.3553,2797928.809,
2210,0,421887.3553,2776928.809,
2211,0,432887.3553,2760928.809,
2212,0,399361.9299,2810347.489,
2213,0,395887.3553,2757928.809,
2214,0,426829.1471,2799798.369,
2215,0,398263.1963,2807167.752,
2216,0,406887.3553,2811928.809,
2217,0,419887.3553,2806928.809,
2218,0,399887.3553,2756928.809,
2219,0,399887.3553,2772928.809,
2220,0,398887.3553,2779928.809,
2221,0,400887.3553,2781928.809,
2222,0,411887.3553,2805928.809,
2223,0,423887.3553,2768928.809,
2224,0,387887.3553,2785928.809,
2225,0,400887.3553,2816928.809,
2812,4,433887.3553,2755928.809,0.000620925
87,3,404082.0944,2750297.536,0.000465694
2228,0,400887.3553,2763928.809,
2229,0,425887.3553,2775928.809,
2230,0,423008.5916,2743093.166,
141,3,420887.3553,2760928.809,0.000465694
147,3,401887.3553,2755928.809,0.000465694
185,3,435887.3553,2754928.809,0.000465694
2234,0,396887.3553,2757928.809,
2235,0,418887.3553,2795928.809,
214,3,425887.3553,2746928.809,0.000465694
2237,0,427489.1862,2816785.307,
2238,0,423887.3553,2769928.809,
2239,0,415887.3553,2785928.809,
2240,0,400887.3553,2779928.809,
2241,0,398887.3553,2756928.809,
2242,0,421887.3553,2762928.809,
2243,0,390887.3553,2758928.809,
2244,0,418887.3553,2776928.809,
2245,0,394887.3553,2790928.809,
330,3,431887.3553,2760928.809,0.000465694
2247,0,390887.3553,2774928.809,
2248,0,420887.3553,2775928.809,
2249,0,419887.3553,2781928.809,
2250,0,385887.3553,2787928.809,
449,3,412887.3553,2749928.809,0.000465694
2252,0,426887.3553,2781928.809,
2253,0,410887.3553,2767928.809,
2254,0,398952.2903,2805952.885,
2255,0,407887.3553,2762928.809,
2256,0,416887.3553,2797928.809,
2257,0,417887.3553,2807928.809,
2258,0,417887.3553,2790928.809,
2259,0,423887.3553,2802928.809,
2260,0,391887.3553,2758928.809,
2261,0,420887.3553,2812928.809,
2262,0,423887.3553,2783928.809,
2263,0,404887.3553,2813928.809,
2264,0,415887.3553,2768928.809,
2265,0,418887.3553,2813928.809,
553,3,428887.3553,2748928.809,0.000465694
562,3,397127.0328,2755014.673,0.000465694
2268,0,409887.3553,2771928.809,
