sample_type,rand_id,landslide_id,x,y,pt_elev,pt_slope,pt_lith,area_m2,z_min,z_max,relief_m
random,1194,0,431256.4471419911,2751335.616454639,451.0,5.111089706420898,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1195,0,433603.434550654,2748039.7678794493,517.0,26.783601760864254,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1196,0,432654.6549402837,2750650.7614524798,561.0,19.485618591308597,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1197,0,404501.2625262925,2751088.1233969494,365.0,38.11327362060547,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1198,0,413148.3082509896,2761745.084578218,428.0,26.40846061706543,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1199,0,407592.6151219406,2751882.423379488,284.0,27.65556907653809,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1200,0,428306.442399444,2758303.6323553044,650.0,13.674945831298828,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1201,0,419303.4136027763,2763279.0715861684,234.0,2.918994903564453,白垩系沙县组,0.0,0.0,0.0,0.0
random,1202,0,425852.8552686449,2752476.282698465,563.0,38.16292953491211,泥盆系桃子坑组,0.0,0.0,0.0,0.0
random,1203,0,419470.9173036231,2754819.0853428063,608.0,24.27532196044922,二叠系文笔山组,0.0,0.0,0.0,0.0
random,1204,0,425557.2958628372,2759382.0129755423,350.0,30.9777946472168,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1205,0,418582.7748598851,2751388.188473349,454.0,15.2178955078125,石炭系林地组,0.0,0.0,0.0,0.0
random,1206,0,406028.3009436005,2753104.828161125,234.0,6.302976608276367,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1207,0,425718.8295951351,2757075.2362390915,466.0,20.14701271057129,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1208,0,403325.0607040123,2753730.6025409964,224.0,10.68493366241455,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1209,0,428642.5417837689,2749139.9719992275,567.0,29.770160675048828,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1210,0,424838.6541898181,2761061.2554357243,601.0,23.273326873779297,二叠系童子岩组,0.0,0.0,0.0,0.0
random,1211,0,422546.8483432367,2760102.137508437,493.0,20.16077041625977,二叠系翠屏山组,0.0,0.0,0.0,0.0
random,1212,0,426660.1912481518,2748590.989135976,826.0,18.89837646484375,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1213,0,430719.7324065088,2749760.0602613445,439.0,15.198269844055176,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1214,0,425577.7747761425,2743621.8167371936,682.0,8.98487663269043,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1215,0,437929.09384313616,2754557.686605703,517.0,12.773913383483888,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1216,0,424331.3023973361,2749855.6048226976,461.0,19.485618591308597,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1217,0,421312.38247576327,2746527.125792158,580.0,7.969610691070557,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1218,0,414108.7241489884,2756189.830774015,318.0,23.68390274047852,白垩系沙县组,0.0,0.0,0.0,0.0
random,1219,0,414230.4135124407,2757485.6268794336,217.0,23.847381591796875,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1220,0,431763.8940042692,2758732.146833713,511.0,4.04469108581543,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1221,0,419560.3791928181,2756424.8249561344,510.0,15.64224624633789,二叠系童子岩组,0.0,0.0,0.0,0.0
random,1222,0,432214.3632860806,2759068.303636523,615.0,14.799223899841309,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1223,0,426122.4357157375,2756140.5263209557,609.0,25.766637802124023,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1224,0,431571.14734132873,2751429.6338178683,437.0,14.3029146194458,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1225,0,428985.8837605186,2743782.667840358,535.0,4.124518394470215,,0.0,0.0,0.0,0.0
random,1226,0,431573.49402557686,2746760.558513492,606.0,33.6112060546875,石炭系林地组,0.0,0.0,0.0,0.0
random,1227,0,415457.5886423612,2751485.722403162,306.0,12.206865310668944,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1228,0,403699.45802082913,2751411.0398985078,241.0,17.299108505249023,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1229,0,417351.7222798049,2753571.380483364,537.0,22.406871795654297,石炭系林地组,0.0,0.0,0.0,0.0
random,1230,0,431988.1601605997,2756119.4562741388,488.0,2.4293971061706543,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1231,0,422483.5462714905,2747617.369279668,491.0,21.71472930908203,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1232,0,409991.48947669246,2749421.836867544,277.0,21.106847763061523,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1233,0,415059.3398091327,2759139.570736055,308.0,5.710593223571777,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1234,0,408065.3668256472,2752468.9907736606,225.0,16.23579216003418,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1235,0,429254.360872332,2744793.487491412,429.0,14.19694709777832,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1236,0,423894.5894490344,2755365.8242019136,319.0,20.674463272094727,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1237,0,416644.6859586695,2761920.322374087,245.0,12.964588165283203,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1238,0,430445.04794313904,2751509.3541477467,478.0,8.549422264099121,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1239,0,410114.3661774367,2758292.8836717727,272.0,30.34860038757324,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1240,0,412675.6738392831,2750623.838668677,318.0,7.64140510559082,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1241,0,412414.21104839904,2750982.24057092,352.0,5.174241542816162,石炭系林地组,0.0,0.0,0.0,0.0
random,1242,0,411035.23275236046,2749816.862748335,366.0,21.801408767700195,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1243,0,409942.3655174153,2755522.908507673,185.0,4.916665554046631,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1244,0,428319.1498910284,2747190.316948853,660.0,16.611351013183594,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1245,0,422310.0943673015,2756345.489485532,470.0,24.516313552856445,二叠系文笔山组,0.0,0.0,0.0,0.0
random,1246,0,405315.5939195857,2752845.5133041167,256.0,14.3029146194458,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1247,0,426390.9715162604,2752491.380316878,474.0,29.060829162597656,泥盆系桃子坑组,0.0,0.0,0.0,0.0
random,1248,0,419482.7087246575,2759780.511591885,290.0,12.156145095825195,侏罗系下村组,0.0,0.0,0.0,0.0
random,1249,0,415088.6260785841,2750219.4580076328,428.0,28.62176322937012,石炭系林地组,0.0,0.0,0.0,0.0
random,1250,0,413533.79144603,2759176.710803181,256.0,29.92789459228516,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1251,0,418742.15719061205,2751441.8025497054,457.0,26.583375930786133,石炭系林地组,0.0,0.0,0.0,0.0
random,1252,0,402717.9558256173,2754703.0547362515,276.0,8.98487663269043,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1253,0,423199.2254246617,2749188.7355986275,575.0,33.27293395996094,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1254,0,432526.36034998513,2760236.6431107414,789.0,6.504634380340576,华力西-印支期正长花岗岩,0.0,0.0,0.0,0.0
random,1255,0,438029.6771808643,2759623.646887516,449.0,22.34737205505371,燕山晚期晶洞碱长花岗岩,0.0,0.0,0.0,0.0
random,1256,0,435870.8669124781,2760697.1035903823,629.0,11.527973175048828,加里东期二长花岗岩,0.0,0.0,0.0,0.0
random,1257,0,426499.4784349478,2752947.11347688,486.0,27.02603912353516,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1258,0,411341.4635505454,2748869.789937118,298.0,5.822915554046631,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1259,0,416742.5595950705,2754750.88980733,442.0,23.89069366455078,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1260,0,422950.32118280965,2760347.9690999687,476.0,16.976736068725586,二叠系翠屏山组,0.0,0.0,0.0,0.0
random,1261,0,423687.28017730144,2745543.6438754657,913.0,11.309932708740234,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1262,0,415732.89226326445,2763230.716034523,389.0,4.124518394470215,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1263,0,407266.7786803872,2758901.382711939,607.0,27.543670654296875,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1264,0,431940.368277817,2760699.729594421,782.0,19.47122001647949,华力西-印支期正长花岗岩,0.0,0.0,0.0,0.0
random,1265,0,404876.3307868178,2757466.1194934365,244.0,16.1812686920166,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1266,0,404488.7903223279,2753737.5576895387,310.0,15.793169021606444,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1267,0,412952.6718184776,2752471.784326679,305.0,21.04211807250977,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1268,0,417083.47162908746,2761500.586294093,313.0,18.03402709960937,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1269,0,413864.4381377213,2748767.504834453,507.0,22.38309860229492,石炭系林地组,0.0,0.0,0.0,0.0
random,1270,0,425576.1341693398,2756192.220494766,504.0,34.39904022216797,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1271,0,431347.0364906467,2746023.571704508,383.0,17.630516052246094,石炭系林地组,0.0,0.0,0.0,0.0
random,1272,0,410097.28164961794,2758132.928091386,275.0,3.337110757827759,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1273,0,407207.1663796613,2750912.2778523806,235.0,16.23579216003418,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1274,0,434711.18227393785,2752534.0667948155,556.0,22.666013717651367,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1275,0,406051.9954624016,2751462.41917022,235.0,16.253917694091797,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1276,0,428481.5851359215,2751619.536358356,864.0,30.29019546508789,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1277,0,405026.0861843709,2754057.285831239,286.0,5.8782501220703125,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1278,0,425477.52724796574,2762862.183117493,509.0,22.80558204650879,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1279,0,429740.1001433327,2747149.268353889,554.0,27.1237907409668,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1280,0,410878.9210388124,2750915.791283338,584.0,20.806791305541992,侏罗系下村组,0.0,0.0,0.0,0.0
random,1281,0,435353.65215873485,2755185.1034227395,565.0,12.773913383483888,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1282,0,403866.577884364,2757455.2883023387,197.0,5.419335842132568,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1283,0,436329.86453479424,2758747.9831727985,615.0,13.895214080810549,燕山晚期晶洞碱长花岗岩,0.0,0.0,0.0,0.0
random,1284,0,403386.764196864,2757147.4988725376,297.0,10.888076782226562,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1285,0,427434.71904477465,2743490.694678061,393.0,17.890092849731445,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1286,0,433704.1944775634,2748500.373701094,564.0,16.83869743347168,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1287,0,413320.7436283176,2757365.7157410565,194.0,1.8112480640411377,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1288,0,427003.99420287134,2743252.587527907,539.0,34.181095123291016,,0.0,0.0,0.0,0.0
random,1289,0,418451.32781388273,2763166.269646225,290.0,22.38309860229492,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1290,0,418472.9129124929,2757740.0323102367,339.0,13.719326972961426,侏罗系藩坑组,0.0,0.0,0.0,0.0
random,1291,0,416399.82093131234,2754862.844816791,509.0,30.24625587463379,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1292,0,413188.7042028945,2752033.116504832,292.0,31.138370513916016,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1293,0,410234.2294745893,2750835.3114048,361.0,10.048529624938965,侏罗系下村组,0.0,0.0,0.0,0.0
random,1294,0,430893.828581971,2748651.8453290304,392.0,5.111089706420898,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1295,0,422331.5009181368,2748703.7800748697,436.0,26.11899185180664,第四系全新统,0.0,0.0,0.0,0.0
random,1296,0,429630.0293144297,2745795.4967622906,577.0,12.18153476715088,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1297,0,412738.7049547618,2756953.4767104764,239.0,7.428549766540527,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1298,0,423679.6934985832,2756949.579808992,375.0,17.874008178710938,二叠系文笔山组,0.0,0.0,0.0,0.0
random,1299,0,415727.49422516295,2763250.5822604056,388.0,9.794257164001465,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1300,0,422490.8655397861,2757931.8044542694,487.0,23.540851593017575,二叠系童子岩组,0.0,0.0,0.0,0.0
random,1301,0,413059.2428572381,2750224.334402123,301.0,11.87283706665039,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1302,0,426161.2050327946,2762821.519259596,639.0,36.43627166748047,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1303,0,418420.22294174094,2751544.908508935,520.0,17.874008178710938,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1304,0,427716.2989219519,2759924.300542304,522.0,28.028751373291016,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1305,0,401743.6727551303,2755989.408676101,367.0,26.98141288757324,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1306,0,432065.2980733365,2755095.771364599,502.0,9.761969566345217,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1307,0,423705.4194185822,2758775.0236563925,446.0,36.13200378417969,二叠系童子岩组,0.0,0.0,0.0,0.0
random,1308,0,404983.7877393644,2753743.509114673,280.0,26.417713165283203,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1309,0,424717.67315724987,2746122.8542142184,682.0,29.93536949157715,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1310,0,415522.4060761542,2761869.851080709,276.0,33.0269660949707,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1311,0,431280.0613501832,2757465.1148771383,527.0,11.794248580932615,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1312,0,418550.5334285386,2757936.0578334937,310.0,11.143301010131836,侏罗系藩坑组,0.0,0.0,0.0,0.0
random,1313,0,427800.7225345634,2771438.938538373,237.0,10.14210605621338,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1314,0,411842.2804988084,2752383.0774777927,352.0,18.207983016967773,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1315,0,416674.0991724537,2754295.0849744487,380.0,22.34737205505371,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1316,0,416944.18768784526,2756631.4869889,489.0,26.55588150024414,侏罗系藩坑组,0.0,0.0,0.0,0.0
random,1317,0,427072.6027035811,2743977.787267563,419.0,15.119461059570312,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1318,0,404826.627333284,2756697.322848672,240.0,14.06855583190918,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1319,0,427525.6422729695,2751127.44276972,700.0,28.08734893798828,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1320,0,428415.6990420468,2760169.254555813,591.0,29.3884334564209,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1321,0,414314.2856340349,2758503.5907352576,249.0,20.951032638549805,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1322,0,426079.3123699254,2752076.772576928,697.0,30.637569427490234,泥盆系桃子坑组,0.0,0.0,0.0,0.0
random,1323,0,417456.1826867907,2756263.231953184,577.0,20.47377586364746,侏罗系下村组,0.0,0.0,0.0,0.0
random,1324,0,423294.5526448104,2747330.5080929026,603.0,2.560638904571533,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1325,0,416199.8630405247,2750944.708097277,534.0,15.566123008728027,,0.0,0.0,0.0,0.0
random,1326,0,407893.33077538654,2757529.6205788357,289.0,8.39893913269043,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1327,0,434046.2014199479,2758562.78642026,597.0,21.26108741760254,加里东期二长花岗岩,0.0,0.0,0.0,0.0
random,1328,0,409441.73724564223,2749064.571737368,239.0,29.47317314147949,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1329,0,427619.4357321452,2746048.8407437443,538.0,24.78446388244629,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1330,0,425444.6582260168,2756279.092886188,438.0,22.67769241333008,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1331,0,402248.1229664303,2756771.0782753206,246.0,8.660468101501465,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1332,0,437789.9683031768,2756583.000083222,518.0,14.61543083190918,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1333,0,411916.017690037,2751515.168875535,419.0,17.349327087402344,石炭系林地组,0.0,0.0,0.0,0.0
random,1334,0,434311.6450308841,2758250.422338042,545.0,15.68014144897461,加里东期二长花岗岩,0.0,0.0,0.0,0.0
random,1335,0,428949.88339223136,2754986.4077921603,819.0,23.944669723510746,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1336,0,427635.25696130656,2748504.757566937,683.0,23.351821899414062,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1337,0,428949.29619507655,2744757.5947988424,461.0,20.14701271057129,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1338,0,424394.4406256435,2756025.048610582,331.0,9.631651878356934,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1339,0,405651.3889737499,2757616.6677492256,291.0,17.874008178710938,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1340,0,433751.71684795007,2757307.77807342,511.0,12.84579372406006,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1341,0,401724.0260790706,2756107.883411153,377.0,16.82134437561035,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1342,0,409715.4560806656,2756250.449936045,222.0,5.710593223571777,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1343,0,424079.2349311405,2763988.051429734,340.0,4.850090026855469,石炭系林地组,0.0,0.0,0.0,0.0
random,1344,0,408422.4460373982,2756419.675045138,336.0,19.827028274536133,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1345,0,406169.6391949793,2757366.374459807,292.0,19.68572998046875,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1346,0,413407.7982546154,2761220.656490824,317.0,23.68390274047852,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1347,0,433838.5010154856,2751218.367405034,499.0,15.96090030670166,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1348,0,421675.5545726769,2747180.1329768244,480.0,11.309932708740234,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1349,0,419180.37606007606,2754048.5238022488,437.0,23.035480499267575,二叠系文笔山组,0.0,0.0,0.0,0.0
random,1350,0,425697.7178627639,2753395.57316468,459.0,35.226531982421875,泥盆系桃子坑组,0.0,0.0,0.0,0.0
random,1351,0,432826.5674507076,2755875.9347512787,477.0,2.290610074996948,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1352,0,411796.8576083386,2752981.4807656324,311.0,6.147248268127441,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1353,0,405819.6906942423,2754255.524120635,239.0,17.630516052246094,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1354,0,432319.465531288,2756993.105406862,485.0,2.560638904571533,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1355,0,427596.0006040314,2761927.183748056,940.0,30.17276382446289,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1356,0,435389.8332023315,2760951.5129822427,585.0,24.35955619812012,加里东期二长花岗岩,0.0,0.0,0.0,0.0
random,1357,0,422997.3797799195,2749557.945532732,463.0,25.833887100219727,第四系全新统,0.0,0.0,0.0,0.0
random,1358,0,438104.412237913,2753187.1087445,463.0,18.207983016967773,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1359,0,403779.3977333371,2756283.011707728,290.0,14.366056442260742,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1360,0,427957.864424421,2748429.451504732,608.0,11.527973175048828,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1361,0,433032.22838615166,2750146.98499316,666.0,21.016149520874023,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1362,0,422883.9140885185,2763238.745674744,506.0,12.156145095825195,侏罗系下村组,0.0,0.0,0.0,0.0
random,1363,0,421068.72798864153,2753706.883240756,312.0,7.209120750427246,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1364,0,410094.6224656708,2759416.748129946,330.0,5.174241542816162,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1365,0,432358.6165877415,2749347.718923844,483.0,26.63822555541992,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1366,0,423996.7846399705,2748600.979864715,590.0,34.73733901977539,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1367,0,404930.7066888973,2756194.185723428,189.0,5.111089706420898,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1368,0,425255.5943998816,2759538.465100225,349.0,4.916665554046631,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1369,0,413768.2956195223,2750934.773619626,357.0,20.780418395996094,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1370,0,413495.9418192945,2749582.3374950783,376.0,25.689441680908203,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1371,0,414224.9725643304,2753913.1934602363,314.0,24.35955619812012,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1372,0,414403.846530453,2753902.284603029,334.0,11.11526107788086,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1373,0,433551.7339973989,2757133.9351470326,538.0,20.48723793029785,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1374,0,405615.6519799313,2751020.986145915,254.0,15.119461059570312,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1375,0,420541.7999149617,2748732.391852627,331.0,6.147248268127441,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1376,0,419931.4533629578,2757314.697896178,318.0,18.747791290283203,二叠系翠屏山组,0.0,0.0,0.0,0.0
random,1377,0,422612.6030756552,2743758.833544283,708.0,10.447469711303713,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1378,0,430698.4223635411,2745427.652630801,579.0,33.617183685302734,,0.0,0.0,0.0,0.0
random,1379,0,407251.0373108974,2748982.007832571,210.0,34.17531967163086,侏罗系下村组,0.0,0.0,0.0,0.0
random,1380,0,422906.5813757632,2755721.2769058426,307.0,14.06855583190918,二叠系栖霞组,0.0,0.0,0.0,0.0
random,1381,0,437824.190409168,2756333.315551452,558.0,19.980920791625977,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1382,0,423360.70395521953,2744240.999752884,750.0,15.68014144897461,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1383,0,416248.0886333393,2760911.717033405,295.0,33.23015594482422,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1384,0,427694.1293550526,2747190.757379597,636.0,33.17498779296875,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1385,0,407109.28509559535,2747867.851374622,170.0,18.081682205200195,,0.0,0.0,0.0,0.0
random,1386,0,422709.6749896188,2743815.8263166584,709.0,20.16077041625977,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1387,0,430207.4600162568,2750685.4850931745,520.0,2.560638904571533,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1388,0,410461.06734058703,2751194.5483085485,466.0,10.14210605621338,侏罗系下村组,0.0,0.0,0.0,0.0
random,1389,0,416179.3785143042,2755830.5079765376,473.0,26.417713165283203,侏罗系藩坑组,0.0,0.0,0.0,0.0
random,1390,0,419302.49367521954,2752229.522174587,338.0,1.8112480640411377,石炭系林地组,0.0,0.0,0.0,0.0
random,1391,0,419777.8017818722,2761913.022715314,364.0,26.14723014831543,石炭系林地组,0.0,0.0,0.0,0.0
random,1392,0,427679.9498613245,2758232.6919413395,554.0,24.0948429107666,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1393,0,412715.4264140335,2760234.7997834207,355.0,6.302976608276367,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1394,0,427431.752568386,2748426.484648402,786.0,28.22051239013672,泥盆系天瓦岽组,0.0,0.0,0.0,0.0
random,1395,0,433256.8123947089,2751311.6567045,483.0,10.14210605621338,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1396,0,403825.6715808896,2753715.644755716,236.0,8.697149276733398,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1397,0,418517.3802664924,2761930.018334572,287.0,25.64100646972656,石炭系林地组,0.0,0.0,0.0,0.0
random,1398,0,430322.9061282121,2760432.8123634784,658.0,36.21879959106445,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1399,0,419530.55200921785,2757675.2850541165,391.0,24.062782287597656,二叠系翠屏山组,0.0,0.0,0.0,0.0
random,1400,0,436613.1337080541,2754084.856806095,499.0,4.124518394470215,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1401,0,413714.8673497867,2761043.833582937,300.0,25.2978572845459,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1402,0,433989.9120370002,2755123.3419923224,475.0,5.111089706420898,加里东期二长花岗岩,0.0,0.0,0.0,0.0
random,1403,0,423752.85856969486,2748588.547668655,511.0,15.979405403137209,燕山中期正长花岗岩,0.0,0.0,0.0,0.0
random,1404,0,431351.6379201767,2761050.6205854863,856.0,17.744670867919922,华力西-印支期正长花岗岩,0.0,0.0,0.0,0.0
random,1405,0,411664.8663909086,2756879.724468195,227.0,11.446746826171877,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1406,0,432055.7988421784,2751989.4620417617,564.0,14.470575332641602,燕山晚期花岗斑岩,0.0,0.0,0.0,0.0
random,1407,0,415272.5181481084,2757101.24877325,286.0,20.311283111572266,白垩系沙县组,0.0,0.0,0.0,0.0
random,1408,0,416577.1234086852,2753535.1978840493,393.0,15.88661766052246,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1409,0,407352.4973885328,2751027.667571133,201.0,19.51437187194824,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1410,0,432976.3760923839,2758490.621162102,538.0,18.081682205200195,加里东期二长花岗岩,0.0,0.0,0.0,0.0
random,1411,0,435209.48254537856,2752645.4547365974,598.0,16.681711196899414,燕山早期正长花岗岩,0.0,0.0,0.0,0.0
random,1412,0,409921.733714739,2754705.3812146904,271.0,15.198269844055176,元古界楼子坝组,0.0,0.0,0.0,0.0
random,1413,0,430417.56521971466,2759244.6425563595,631.0,8.98487663269043,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
random,1414,0,411439.1603871152,2752184.6869318583,359.0,20.63453865051269,石炭系林地组,0.0,0.0,0.0,0.0
random,1415,0,403737.39849384833,2752818.1432066257,220.0,23.273326873779297,燕山中期二长花岗岩,0.0,0.0,0.0,0.0
